authorID,country_code,aff_type,ROR_ID,new_country_code,new_afftype
10.1093/hcr/hqz022+3.0,,,https://ror.org/02ttsq026,US,Education
10.1093/hcr/hqz016+1.0,,,https://ror.org/0130frc33,US,Education
10.1093/joc/jqaa033+2.0,,,https://ror.org/04p491231,US,Education
10.1093/ccc/tcz049+1.0,,,https://ror.org/02ttsq026,US,Education
10.1093/jcmc/zmaa006+1.0,CL,1,https://ror.org/04dkp9463,CL,Education
10.1093/hcr/hqz019+1.0,,,https://ror.org/008s83205,US,Education
10.1093/joc/jqaa007+6.0,,,https://ror.org/05qwgg493,US,Education
10.1093/ccc/tcz033+2.0,,,https://ror.org/04tj63d06,US,Education
10.1093/joc/jqaa034+1.0,,,https://ror.org/0452jzg20,US,Education
10.1093/joc/jqaa013+2.0,,,https://ror.org/03qt6ba18,US,Education
10.1093/ccc/tcaa022+2.0,,,https://ror.org/05fj6by70,DE,Non Education
10.1093/hcr/hqz013+7.0,,,https://ror.org/02n1hzn07,US,Education
10.1093/jcmc/zmz022+1.0,,,https://ror.org/00f54p054,US,Education
10.1093/joc/jqaa011+1.0,NL,1,https://ror.org/05ahnsa78,NL,Education
10.1093/ct/qtz003+2.0,,,https://ror.org/03xrrjk67,US,Education
10.1093/joc/jqaa034+3.0,,,https://ror.org/00m6w7z96,PH,Education
10.1093/hcr/hqz013+5.0,,,https://ror.org/00hpz7z43,US,Education
10.1093/ccc/tcz057+1.0,,,https://ror.org/02n2fzt79,US,Education
10.1093/ct/qtz028+1.0,,,https://ror.org/03kk7td41,GB,Education
10.1093/joc/jqaa020+2.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/ccc/tcaa006+1.0,,,https://ror.org/01jr3y717,US,Education
10.1093/joc/jqaa032+2.0,,,https://ror.org/02zhqgq86,CN,Education
10.1093/ct/qtz028+2.0,,,https://ror.org/014axpa37,DK,Education
10.1093/joc/jqaa018+2.0,,,https://ror.org/00m6w7z96,PH,Education
10.1093/jcmc/zmaa007+1.0,,,https://ror.org/01ej9dk98,AU,Education
10.1093/joc/jqaa007+3.0,,,https://ror.org/05hs6h993,US,Education
10.1093/hcr/hqaa001+1.0,,,https://ror.org/01q1z8k08,US,Education
10.1093/jcmc/zmaa002+1.0,,,https://ror.org/00b30xv10,US,Education
10.1093/ccc/tcaa006+2.0,,,https://ror.org/02fa3aq29,CA,Education
10.1093/hcr/hqz017+2.0,,,https://ror.org/03r0ha626,US,Education
10.1093/joc/jqaa034+2.0,,,https://ror.org/00m6w7z96,PH,Education
10.1093/jcmc/zmaa006+2.0,NL,1,https://ror.org/035b05819,NL,Education
10.1093/joc/jqaa030+3.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/joc/jqaa024+1.0,,,https://ror.org/02bjhwk41,GE,Education
10.1093/hcr/hqaa008+1.0,,,https://ror.org/001gpfp45,US,Education
10.1093/hcr/hqaa005+2.0,,,https://ror.org/02k40bc56,US,Education
10.1093/hcr/hqaa002+5.0,,,https://ror.org/00tz9e151,US,Education
10.1093/joc/jqaa019+2.0,,,https://ror.org/02e7b5302,SG,Education
10.1093/jcmc/zmz023+1.0,,,https://ror.org/02y3ad647,US,Education
10.1093/joc/jqz051+1.0,,,https://ror.org/040af2s02,FI,Education
10.1093/joc/jqaa007+8.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/ccc/tcz058+1.0,,,https://ror.org/05gt1vc06,US,Education
10.1093/ct/qtaa017+1.0,,,https://ror.org/03cqsth74,US,Education
10.1093/hcr/hqz013+1.0,,,https://ror.org/0405mnx93,US,Education
10.1093/ccc/tcz046+1.0,,,https://ror.org/03ze70h02,US,Education
10.1093/joc/jqz042+1.0,,,https://ror.org/00t33hh48,CN,Education
10.1093/joc/jqaa019+1.0,,,https://ror.org/02e7b5302,SG,Education
10.1093/hcr/hqaa002+3.0,,,https://ror.org/011vxgd24,US,Education
10.1093/joc/jqaa030+1.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/ccc/tcaa019+2.0,,,https://ror.org/01qxhf360,US,Education
10.1093/ct/qtz019+1.0,,,https://ror.org/04qyvz380,US,Education
10.1093/ct/qtz011+1.0,,,https://ror.org/033003e23,FI,Education
10.1093/hcr/hqz012+1.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/jcmc/zmz023+2.0,,,https://ror.org/01e3m7079,US,Education
10.1093/ccc/tcz042+1.0,,,https://ror.org/04zjtrb98,US,Education
10.1093/ct/qtz029+2.0,,,https://ror.org/052czxv31,NZ,Education
10.1093/ccc/tcz032+1.0,,,https://ror.org/04zjtrb98,US,Education
10.1093/joc/jqaa028+1.0,,,https://ror.org/0293rh119,US,Education
10.1093/jcmc/zmaa006+4.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/ct/qtz037+1.0,,,https://ror.org/02k40bc56,US,Education
10.1093/joc/jqaa029+3.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/ccc/tcaa010+1.0,,,https://ror.org/01keh0577,US,Education
10.1093/ccc/tcz033+1.0,,,https://ror.org/04r0kzx48,US,Education
10.1093/joc/jqaa029+4.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/jcmc/zmz028+3.0,,,https://ror.org/012p63287,NL,Education
10.1093/jcmc/zmz030+4.0,,,https://ror.org/05hs6h993,US,Education
10.1093/jcmc/zmaa009+4.0,,,https://ror.org/056tn4839,KR,Education
10.1093/ct/qtz017+2.0,,,https://ror.org/017zqws13,US,Education
10.1093/ccc/tcaa019+3.0,,,https://ror.org/0213rcc28,CA,Education
10.1093/ccc/tcaa016+1.0,,,https://ror.org/03kk7td41,GB,Education
10.1093/jcmc/zmz024+1.0,,,https://ror.org/00hj54h04,US,Education
10.1093/jcmc/zmaa003+2.0,,,https://ror.org/02k40bc56,US,Education
10.1093/joc/jqaa005+3.0,,,https://ror.org/01q1z8k08,US,Education
10.1093/joc/jqaa030+2.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/joc/jqaa010+3.0,,,https://ror.org/05hs6h993,US,Education
10.1093/jcmc/zmaa009+1.0,,,https://ror.org/02n2fzt79,US,Education
10.1093/ccc/tcz031+3.0,,,https://ror.org/03xrrjk67,US,Education
10.1093/ct/qty016+1.0,,,https://ror.org/002tx1f22,US,Education
10.1093/ct/qty034+1.0,,,https://ror.org/01an3r305,US,Education
10.1093/joc/jqz039+3.0,,,https://ror.org/05ect4e57,US,Education
10.1093/joc/jqz033+3.0,,,https://ror.org/00b30xv10,US,Education
10.1093/ct/qty026+2.0,,,https://ror.org/05h9q1g27,US,Education
10.1093/hcr/hqy020+1.0,,,https://ror.org/03m2x1q45,US,Education
10.1093/joc/jqy061+2.0,,,https://ror.org/0145fw131,CN,Education
10.1093/joc/jqz011+3.0,,,https://ror.org/04p491231,US,Education
10.1093/jcmc/zmz003+2.0,,,https://ror.org/02sshz518,US,Education
10.1093/hcr/hqz005+3.0,,,https://ror.org/00ntfnx83,JP,Education
10.1093/hcr/hqz009+2.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/joc/jqz011+1.0,,,https://ror.org/05hs6h993,US,Education
10.1093/joc/jqz011+2.0,,,https://ror.org/048sx0r50,US,Education
10.1093/jcmc/zmz015+2.0,NL,0,https://ror.org/036pt7h44,NL,Non Education
10.1093/joc/jqz034+2.0,,,https://ror.org/00rs6vg23,US,Education
10.1093/ccc/tcz020+1.0,,,https://ror.org/02g7kd627,US,Education
10.1093/hcr/hqz010+2.0,,,https://ror.org/028pmsz77,US,Education
10.1093/hcr/hqy014+3.0,,,https://ror.org/02k40bc56,US,Education
10.1093/ccc/tcz031+2.0,,,https://ror.org/04d5mb615,US,Education
10.1093/joc/jqz002+2.0,,,https://ror.org/02xawj266,US,Education
10.1093/joc/jqz002+4.0,,,https://ror.org/052czxv31,NZ,Education
10.1093/hcr/hqy014+2.0,,,https://ror.org/02k40bc56,US,Education
10.1093/jcmc/zmy022+2.0,,,https://ror.org/02e7b5302,SG,Education
10.1093/jcmc/zmy023+1.0,,,https://ror.org/03bdv1r55,IL,Education
10.1093/jcmc/zmy025+3.0,,,https://ror.org/04pp8hn57,NL,Education
10.1093/joc/jqz035+3.0,,,https://ror.org/00b30xv10,US,Education
10.1093/ccc/tcz003+1.0,,,https://ror.org/02gz6gg07,US,Education
10.1093/hcr/hqy016+1.0,,,https://ror.org/04dkp9463,NL,Education
10.1093/joc/jqz033+5.0,,,https://ror.org/024mw5h28,US,Education
10.1093/ccc/tcz038+2.0,,,https://ror.org/00f54p054,US,Education
