doi,url,year,title,paperType,journal,datePublished,keywords
10.1111/jcom.12228,https://academic.oup.com/joc/article/66/3/386/4070481,2016,Entertainment and Expanding Boundaries of the Self: Relief From the Constraints of the Everyday,ScholarlyArticle,Journal of Communication,2016-05-13,"self concept, immersion, pressure-physical agent, transportation, narrative discourse, Narrative, Entertainment, Enjoyment, Immersion, Boundary Expansion, The Self, Self-Affirmation, Meaning in Life"
10.1111/jcom.12229,https://academic.oup.com/joc/article/66/3/496/4070496,2016,Information and Arena: The Dual Function of the News Media for Political Elites,ScholarlyArticle,Journal of Communication,2016-05-05,"mass media, politics, politician, Political Power, News Media, Press/Politics, Framing, Strategic Communication, Functions of the Mass Media"
10.1111/jcom.12230,https://academic.oup.com/joc/article/66/3/454/4070486,2016,"Media Ethics Theorizing, Reoriented: A Shift in Focus for Individual-Level Analyses",ScholarlyArticle,Journal of Communication,2016-05-05,"ethics, motivation, Media Ethics, Media Sociology, Virtue Theory, Moral Psychology"
10.1111/jcom.12231,https://academic.oup.com/joc/article/66/3/366/4070478,2016,The Persuasive Force of Political Humor,ScholarlyArticle,Journal of Communication,2016-05-06,"persuasive communication, humor, Political Humor, Argument Scrutiny, Normative Pragmatic Theory, Communication Design Theory, Anna Howard Shaw"
10.1111/jcom.12232,https://academic.oup.com/joc/article/66/3/343/4070461,2016,The Social News Gap: How News Reading and News Sharing Diverge,ScholarlyArticle,Journal of Communication,2016-06-06,"crime, cues, disasters, perception, politics, filters, social media, agenda, Social Media, News, News Sharing, News Gap, Social Networks"
10.1111/jcom.12233,https://academic.oup.com/joc/article/66/3/409/4070483,2016,The Communicative Accomplishment of Collaboration Failure,ScholarlyArticle,Journal of Communication,2016-06-06,"housing, persistence, conversation, discourse, Collaboration, Civil Society Sector, Dialogue, Discourse, Coorientation"
10.1111/jcom.12219,https://academic.oup.com/joc/article/66/2/207/4082372,2016,Behind the Curtain of Editorial Decisions,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12220,https://academic.oup.com/joc/article/66/2/211/4082373,2016,Getting the Discipline in Communication with Itself,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12215,https://academic.oup.com/joc/article/66/2/215/4082374,2016,Informed Citizenship in a Media-Centric Way of Life,ScholarlyArticle,Journal of Communication,2016-03-21,"emotions, democracy, conceptualization, citizenship, Democratic Theory, Knowledge Gain, Civic Participation, Visual Communication, Emotions"
10.1111/jcom.12214,https://academic.oup.com/joc/article/66/2/236/4082399,2016,Toward Meaningful Connectivity: Using Multilevel Communication Research to Reframe Digital Inequality,ScholarlyArticle,Journal of Communication,2016-03-21,"internet, technology, information resources, health disparity, community, Digital Inequality, Meaningful Digital Connectivity, Social Inequality, Technology Adoption, Multilevel Research"
10.1111/jcom.12211,https://academic.oup.com/joc/article/66/2/250/4082407,2016,Conceptualizing Change in Communication through Metaphor,ScholarlyArticle,Journal of Communication,2016-03-17,"metaphor, Metaphor, Social Change, Institutional Change, Conceptual Metaphor Theory, Sensemaking"
10.1111/jcom.12218,https://academic.oup.com/joc/article/66/2/266/4082412,2016,Taking Time Seriously? Theorizing and Researching Change in Communication and Media Studies,ScholarlyArticle,Journal of Communication,2016-03-22,"exercise, emotions, sequence analysis, social sciences, technology, television, economics, communication and information technology, quantitative methods, agenda, discourse, narrative discourse, Time, Change, Communication, Media"
10.1111/jcom.12217,https://academic.oup.com/joc/article/66/2/280/4082459,2016,Staying Ahead of the Digital Tsunami: The Contributions of an Organizational Communication Approach to Journalism in the Information Age,ScholarlyArticle,Journal of Communication,2016-03-21,"journalism, radio communications, tsunamis, Organizational Communication, Journalism, Organizational Change, Organizational Identity, Sensemaking, Technology"
10.1111/jcom.12212,https://academic.oup.com/joc/article/66/2/299/4082417,2016,Leveraging Social Network Analysis for Research on Journalism in the Information Age,ScholarlyArticle,Journal of Communication,2016-03-21,"journalism, social support, affinity, social networks, fluid flow, Journalism, Social Network Analysis, Media Studies, Network Theory, News, Information Age, Multidimensional Networks"
10.1111/jcom.12213,https://academic.oup.com/joc/article/66/2/314/4082420,2016,Should We Be Charlie? A Deliberative Take on Religion and Secularism in Mediated Public Spheres,ScholarlyArticle,Journal of Communication,2016-03-21,"cartoons, religion, transfer technique, discourse, Contestation, Deliberation, Religion, Secularism, Political Discourse Culture, Media Event, Charlie Hebdo"
10.1111/jcom.12216,https://academic.oup.com/joc/article/66/2/328/4082421,2016,Both Sides of the Story: Communication Ethics in Mediatized Worlds,ScholarlyArticle,Journal of Communication,2016-03-18,"ethics, internet, accountability, Communication Ethics, Media Ethics, Media Self-Regulation, Media Accountability, Journalism, Online Media, Digitization, Mediatization"
10.1111/jcom.12221,https://academic.oup.com/joc/article/66/2/E1/4082440,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12226,https://academic.oup.com/joc/article/66/2/E19/4082426,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12225,https://academic.oup.com/joc/article/66/2/E14/4082425,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12224,https://academic.oup.com/joc/article/66/2/E11/4082424,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12223,https://academic.oup.com/joc/article/66/2/E8/4082371,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12222,https://academic.oup.com/joc/article/66/2/E4/4082441,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-04-13,
10.1111/jcom.12194,https://academic.oup.com/joc/article/66/1/1/4082439,2016,Communication and the Good Life: Why and How Our Discipline Should Make a Difference,ScholarlyArticle,Journal of Communication,2015-11-12,"technology, communication and information technology, New Technologies, Media Use, Good Life, Interdisciplinary and International Scholarship"
10.1111/jcom.12204,https://academic.oup.com/joc/article/66/1/13/4082370,2016,Film the Police! Cop-Watching and Its Embodied Narratives,ScholarlyArticle,Journal of Communication,2016-01-08,"journalism, police, voice, surveillance, medical, cell phones, accountability, citizenship, narrative discourse, video, narrative, Foucault, ethnography, qualitative, journalism, activism"
10.1111/jcom.12203,https://academic.oup.com/joc/article/66/1/35/4082390,2016,Television and Globalization: The TV Content Global Value Chain,ScholarlyArticle,Journal of Communication,2016-01-19,"internet, television, Broadcasting Policy, Cross-Border TV Networks, Global Value Chain Analysis, International Fragmentation of Production, Internet Disruption, Media Globalization, OTT Platforms, Trade Integration, Transnational Television, TV Content Global Value Chain, TV Formats"
10.1111/jcom.12199,https://academic.oup.com/joc/article/66/1/60/4082398,2016,The Role of Public Relations in Deliberative Systems,ScholarlyArticle,Journal of Communication,2015-12-29,"democracy, public relations, Public Relations, Organizational Communication, Deliberation, Deliberative Systems, Democracy"
10.1111/jcom.12195,https://academic.oup.com/joc/article/66/1/82/4082410,2016,Improving Health in Low-Income Communities with Group Texting,ScholarlyArticle,Journal of Communication,2015-11-20,"internet, public housing, low income, community, individualism, neighborhood, text messaging, Mobile Health, Texting, Social Support, Glocalization, Networked Individualism, Technology Maintenance, Health Disparity"
10.1111/jcom.12198,https://academic.oup.com/joc/article/66/1/102/4082415,2016,Understanding Innovations in Journalistic Practice: A Field Experiment Examining Motivations for Fact-Checking,ScholarlyArticle,Journal of Communication,2016-01-08,"journalism, standard error, outcome variable, Fact-Checking, Journalistic Innovation, Field Experiment"
10.1111/jcom.12202,https://academic.oup.com/joc/article/66/1/139/4082422,2016,Understanding Journalism Through a Nuanced Deconstruction of Temporal Layers in News Narratives,ScholarlyArticle,Journal of Communication,2016-01-12,"israel, journalism, narrative discourse, Media and Time, News Narratives, Print versus Online Media, Journalistic Cultures, News Definition"
10.1111/jcom.12200,https://academic.oup.com/joc/article/66/1/161/4082423,2016,How Do Global Audiences Take Shape? The Role of Institutions and Culture in Patterns of Web Use,ScholarlyArticle,Journal of Communication,2015-12-29,"geography, internet, languages, Globalization, WWW Use, Media Choice, Audience Behavior, Network Analysis"
10.1111/jcom.12201,https://academic.oup.com/joc/article/66/1/183/4082427,2016,A Meta-Analysis of Pornography Consumption and Actual Acts of Sexual Aggression in General Population Studies,ScholarlyArticle,Journal of Communication,2015-12-29,"aggressive behavior, Violence, Aggression, Pornography, Sexually Explicit Media, Meta-Analysis"
10.1111/jcom.12208,https://academic.oup.com/joc/article/66/1/E9/4082462,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-02-18,
10.1111/jcom.12206,https://academic.oup.com/joc/article/66/1/E1/4082460,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-02-18,
10.1111/jcom.12210,https://academic.oup.com/joc/article/66/1/E15/4082429,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-02-18,
10.1111/jcom.12207,https://academic.oup.com/joc/article/66/1/E6/4082461,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-02-18,
10.1111/jcom.12209,https://academic.oup.com/joc/article/66/1/E12/4082428,2016,Book Reviews,ScholarlyArticle,Journal of Communication,2016-02-18,
10.1111/jcom.12189,https://academic.oup.com/joc/article/65/6/E1/4082308,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-10-28,
10.1111/jcom.12192,https://academic.oup.com/joc/article/65/6/E10/4082346,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-11-02,
10.1111/jcom.12191,https://academic.oup.com/joc/article/65/6/E7/4082313,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-11-02,
10.1111/jcom.12190,https://academic.oup.com/joc/article/65/6/E4/4082311,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-10-28,
10.1111/jcom.12193,https://academic.oup.com/joc/article/65/6/E13/4082347,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-11-02,
10.1111/jcom.12186,https://academic.oup.com/joc/article/65/6/909/4082314,2015,Negotiating Norms of Discussion in the Public Arena: The Use of Irony in Israeli Political Radio Phone-in Programs,ScholarlyArticle,Journal of Communication,2015-10-30,"radio communications, telephone, host (organism), Irony, Radio Phone-In Interactions, Public Sphere, Norms, Racism, Broadcast Talk"
10.1111/jcom.12185,https://academic.oup.com/joc/article/65/6/932/4082320,2015,Hijacking #MYNYPD: Social Media Dissent and Networked Counterpublics,ScholarlyArticle,Journal of Communication,2015-11-05,"new york city, police, public relations, community, social media, discourse analysis, narrative discourse, crowdsourcing, Social Media Activism, Networked Counterpublics, Network Analysis, Discourse Analysis, Policing"
10.1111/jcom.12188,https://academic.oup.com/joc/article/65/6/953/4082326,2015,“I Don't like You Any More”: Facebook Unfriending by Israelis during the Israel–Gaza Conflict of 2014,ScholarlyArticle,Journal of Communication,2015-12-01,"gestures, israel, judaism, dissolution, social networks, Deliberation and Political Conversation, Internet/New Technology, Social Network Sites, Ideologies/Values, Homophily, Weak Ties, Unfriending, Defriending, Disconnection, Facebook"
10.1111/jcom.12182,https://academic.oup.com/joc/article/65/6/975/4082337,2015,Digital Games Research: A Survey Study on an Emerging Field and Its Prevalent Debates,ScholarlyArticle,Journal of Communication,2015-10-30,"attitude, computers, humanities, perception, social sciences, community, homogeneity, play behavior, self-perception, heuristics, Digital Games Research, Survey, Disciplinary Development, Science of Knowledge, ICA, DIGRA, ECREA"
10.1111/jcom.12184,https://academic.oup.com/joc/article/65/6/997/4082343,2015,A Clearer Picture: The Contribution of Visuals and Text to Framing Effects,ScholarlyArticle,Journal of Communication,2015-11-12,"emotions, wars, Visual Framing, Framing Effects, Multimodal, Image, Text, Emotion"
10.1111/jcom.12183,https://academic.oup.com/joc/article/65/6/1018/4082348,2015,Framing Cancer for Online News: Implications for Popular Perceptions of Cancer,ScholarlyArticle,Journal of Communication,2015-11-05,"cancer, perception, Framing, Cancer, Online News, Health, Content Analysis, Experiment"
10.1111/jcom.12187,https://academic.oup.com/joc/article/65/6/1041/4082352,2015,"Dual Screening the Political: Media Events, Social Media, and Citizen Engagement",ScholarlyArticle,Journal of Communication,2015-10-28,"social media, conversation, Dual Screening, Political Engagement, Television, Social Media, Media Events, Twitter, Hybrid Media System"
10.1111/jcom.12197,https://academic.oup.com/joc/article/65/6/1062/4082356,2015,Erratum,ScholarlyArticle,Journal of Communication,2015-12-11,
10.1111/jcom.12178,https://academic.oup.com/joc/article/65/5/E9/4082309,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-09-14,
10.1111/jcom.12170,https://academic.oup.com/joc/article/65/5/E1/4082306,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-07-02,
10.1111/jcom.12181,https://academic.oup.com/joc/article/65/5/E20/4082366,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-10-07,
10.1111/jcom.12177,https://academic.oup.com/joc/article/65/5/E6/4082307,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-09-10,
10.1111/jcom.12180,https://academic.oup.com/joc/article/65/5/E16/4082365,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-09-16,
10.1111/jcom.12179,https://academic.oup.com/joc/article/65/5/E13/4082364,2015,Book Reviews,ScholarlyArticle,Journal of Communication,2015-09-15,
10.1111/jcom.12173,https://academic.oup.com/joc/article/65/5/721/4082317,2015,"At Odds: Laughing and Thinking? The Appreciation, Processing, and Persuasiveness of Political Satire",ScholarlyArticle,Journal of Communication,2015-07-15,"process of absorption, attitude, laughter, older adult, patient disposition, Political Satire, Attitude, Absorption, Disposition theory, Emerging Adulthood, Intertextuality, Persuasion"
10.1111/jcom.12171,https://academic.oup.com/joc/article/65/5/745/4082323,2015,Counteracting the Politicization of Science,ScholarlyArticle,Journal of Communication,2015-07-06,"anxiety, casts, surgical, motivation, technology, reasoning, consensus, hydraulic fracking, Politicization, Science Communication, Motivated Reasoning, Public Opinion"
10.1111/jcom.12172,https://academic.oup.com/joc/article/65/5/770/4082339,2015,Objectivity and Information Bias in Campaign News,ScholarlyArticle,Journal of Communication,2015-07-06,"journalism, economics, politician, host (organism), datasets, Campaign News, Objectivity, Bias, Slant, Information Quality"
10.1111/jcom.12174,https://academic.oup.com/joc/article/65/5/793/4082350,2015,What Is Second Screening? Exploring Motivations of Second Screen Use and Its Effect on Online Political Participation,ScholarlyArticle,Journal of Communication,2015-07-15,"computers, democracy, demography, internet, journalism, public opinion, radio communications, television, cell phones, social media, information seeking, Second Screen Use, Second Screening, Motivations for Second Screen Use, Social Media, TV News, Online Political Participation"
10.1111/jcom.12176,https://academic.oup.com/joc/article/65/5/816/4082354,2015,Do We Tweet Differently From Our Mobile Devices? A Study of Language Differences on Mobile and Web-Based Twitter Platforms,ScholarlyArticle,Journal of Communication,2015-08-25,"attitude, internet, languages, linguistics, gender, cell phones, social media, feelings, mobile devices, Mobile, Desktop, Twitter, Gender, Egocentric, Communal, Social Media"
10.1111/jcom.12162,https://academic.oup.com/joc/article/65/5/838/4082358,2015,Inoculation and Narrative Strategies in Competitive Framing of Three Health Policy Issues,ScholarlyArticle,Journal of Communication,2015-05-14,"analgesics, health policy, persuasive communication, vaccination, transverse spin relaxation time, narrative discourse, Narrative, Inoculation, Framing, Health Communication, Persuasion"
10.1111/jcom.12175,https://academic.oup.com/joc/article/65/5/863/4082359,2015,"Media as Educator, Media as Disruptor: Conceptualizing the Role of Social Context in Media Effects",ScholarlyArticle,Journal of Communication,2015-07-14,"hiv, attitude, nepal, radio communications, social environment, television, social stigma, community, Media Effects, Knowledge, Stigma, Social Context, Nepal, Community Norms"
10.1111/jcom.12157,https://academic.oup.com/joc/article/65/5/888/4082363,2015,"Terms of Choice: Uncertainty, Journalism, and Crisis",ScholarlyArticle,Journal of Communication,2015-04-28,"journalism, Journalism, Crisis, Uncertainty, Discourse"
10.1111/jcom.12169,https://academic.oup.com/joc/article/65/4/585/4082301,2015,My Vision for the Journal of Communication,ScholarlyArticle,Journal of Communication,2015-07-28,
10.1111/jcom.12168,https://academic.oup.com/joc/article/65/4/589/4082304,2015,"The Prevalence, Consequence, and Remedy of Misinformation in Mass Media Systems",ScholarlyArticle,Journal of Communication,2015-07-28,
10.1111/jcom.12167,https://academic.oup.com/joc/article/65/4/596/4082310,2015,Correction of Overstatement and Omission in Direct-to-Consumer Prescription Drug Advertising,ScholarlyArticle,Journal of Communication,2015-06-23,"asthma, advertising, perception, mental recall, television, prescription drug, direct-to-consumer advertising, Misinformation, DTC Advertising, Prescription Drugs, Corrective Advertising, Television Advertising"
10.1111/jcom.12166,https://academic.oup.com/joc/article/65/4/619/4082315,2015,"In Related News, That was Wrong: The Correction of Misinformation Through Related Stories Functionality in Social Media",ScholarlyArticle,Journal of Communication,2015-06-23,"attitude, autistic disorder, misinformation, social media, Misinformation, Social Media, Health Communication, Facebook, Vaccines, GMOS, Algorithms"
10.1111/jcom.12159,https://academic.oup.com/joc/article/65/4/639/4082321,2015,The Power of a Picture: Overcoming Scientific Misinformation by Communicating Weight-of-Evidence Information with Visual Exemplars,ScholarlyArticle,Journal of Communication,2015-05-09,"autistic disorder, perception, vaccines, misinformation, consensus, Misinformation, Exemplification, Weight-of-Evidence, Journalistic Balance"
10.1111/jcom.12165,https://academic.oup.com/joc/article/65/4/660/4082325,2015,Misinformed About the Affordable Care Act? Leveraging Certainty to Assess the Prevalence of Misperceptions,ScholarlyArticle,Journal of Communication,2015-06-19,"adult, statutes and laws, misinformation, patient protection and affordable care act, Misinformation, Certainty, Political Knowledge, Affordable Care Act"
10.1111/jcom.12163,https://academic.oup.com/joc/article/65/4/674/4082327,2015,Exposure to Health (Mis)Information: Lagged Effects on Young Adults' Health Behaviors and Potential Pathways,ScholarlyArticle,Journal of Communication,2017-07-15,"cancer, health behavior, skin tanning, artificial sweeteners, young adult, misinformation, electronic cigarettes, Information, Misinformation, Belief, Intention, Behavior, Young Adults, United States"
10.1111/jcom.12164,https://academic.oup.com/joc/article/65/4/699/4082338,2015,"Emotions, Partisanship, and Misperceptions: How Anger and Anxiety Moderate the Effect of Partisan Bias on Susceptibility to Political Misinformation",ScholarlyArticle,Journal of Communication,2015-06-19,"anxiety, emotions, anger, misinformation, Misinformation, Misperceptions, Emotion, Fact-checking, Corrections, Motivated Reasoning, Anger, Anxiety"
10.1111/jcom.12155,https://academic.oup.com/joc/article/65/3/423/4082300,2015,Development and Persuasion Understanding: Predicting Knowledge of Persuasion/Selling Intent From Children's Theory of Mind,ScholarlyArticle,Journal of Communication,2015-04-21,"advertising, child, persuasive communication, theory of mind, Persuasion Knowledge, Advertising, Cognitive Development, Children and Media, Social Cognition"
10.1111/jcom.12153,https://academic.oup.com/joc/article/65/3/443/4082302,2015,"Parent and Child Media Exposure, Preschooler Dietary Intake, and Preschooler Healthy-Meal Schemas in the Context of Food Insecurity",ScholarlyArticle,Journal of Communication,2015-04-23,"diet, child, preschool child, food, parent, schema, food insecurity, screen time, Parents, Television, Preschoolers, Healthy Meals, Schemas, Food Insecurity"
10.1111/jcom.12156,https://academic.oup.com/joc/article/65/3/465/4082316,2015,Public Spheres in Interaction: Comment Sections of News Websites as Counterpublic Spaces,ScholarlyArticle,Journal of Communication,2015-04-23,"democracy, internet, mass media, discourse, Comment Sections, Counterpublics, Participatory Journalism, Political Communication, Public Sphere, Germany, Content Analysis, Framing"
10.1111/jcom.12154,https://academic.oup.com/joc/article/65/3/489/4082319,2015,"Political Online Information Searching in Germany and the United States: Confirmation Bias, Source Credibility, and Attitude Impacts",ScholarlyArticle,Journal of Communication,2015-04-21,"attitude, cognition, germany, credibility, confirmation bias, Selective Exposure, Confirmation Bias, Politics, Online Search, Source Credibility, Attitudes, Comparative Studies"
10.1111/jcom.12160,https://academic.oup.com/joc/article/65/3/512/4082336,2015,Attracting Views and Going Viral: How Message Features and News-Sharing Channels Affect Health News Diffusion,ScholarlyArticle,Journal of Communication,2015-05-14,"diffusion, emotions, social media, valence (atomic), Selective Exposure, Virality, Selection, Retransmission, Diffusion, Message Effects, Social Media, Big Data, Computational Social Science"
10.1111/jcom.12161,https://academic.oup.com/joc/article/65/3/535/4082342,2015,Face Threat and Facework Strategies When Family (Health) Secrets Are Revealed: A Comparison of South Korea and the United States,ScholarlyArticle,Journal of Communication,2015-05-14,"alcohol dependence, disclosure, mothers, privacy, aunt, south korea, Culture, Face Threat, Facework, Family Secrets, Privacy Management"
10.1111/jcom.12158,https://academic.oup.com/joc/article/65/3/558/4082345,2015,Network Effects in the Academic Market: Mechanisms for Hiring and Placing PhDs in Communication (2007–2014),ScholarlyArticle,Journal of Communication,2015-04-30,"personnel selection, mobility, social reciprocity, Organizational Networks, Tie Formation, Reciprocity, Transitivity, Cumulative Advantage, ERGMS, Path Dependence"
10.1111/jcom.12147,https://academic.oup.com/joc/article/65/2/213/4082299,2015,"How Does Interactivity Persuade? An Experimental Test of Interactivity on Cognitive Absorption, Elaboration, and Attitudes",ScholarlyArticle,Journal of Communication,2015-02-27,"smoking, process of absorption, attitude, persuasive communication, Interactivity, Modality Interactivity, Message Interactivity, Interactivity Effects Model, Dual-Process Model, User Engagement, Cognitive Absorption, Message Elaboration, Health Communication, Antismoking Website"
10.1111/jcom.12144,https://academic.oup.com/joc/article/65/2/237/4082303,2015,The Tempering Effect of Transportation: Exploring the Effects of Transportation and Identification during Exposure to Controversial Two-Sided Narratives,ScholarlyArticle,Journal of Communication,2015-02-27,"attitude, personality character, transportation, narrative discourse, Transportation, Identification, Attitude Change, Two-Sided Narratives, Controversial Issues"
10.1111/jcom.12151,https://academic.oup.com/joc/article/65/2/259/4082312,2015,Beyond Cognitive Framing Processes: Anger Mediates the Effects of Responsibility Framing on the Preference for Punitive Measures,ScholarlyArticle,Journal of Communication,2015-03-20,"emotions, anger, Framing Effects, Policy Preferences, Indirect Effects, Cognitive Mediation Processes, Emotional Mediation Processes"
10.1111/jcom.12148,https://academic.oup.com/joc/article/65/2/280/4082322,2015,"Triple Whammy! Violent Games and Violent Controllers: Investigating the Use of Realistic Gun Controllers on Perceptions of Realism, Immersion, and Outcome Aggression",ScholarlyArticle,Journal of Communication,2015-02-27,"aggressive behavior, firearms, perception, video games, immersion, play behavior, feelings, Violent Video Games, Weapons Effect, Cognitive Aggression, Controller Naturalness, Mental Models, Immersion"
10.1111/jcom.12150,https://academic.oup.com/joc/article/65/2/300/4082328,2015,Defecting from the Gutenberg Legacy: Employing Images to Test Knowledge Gaps,ScholarlyArticle,Journal of Communication,2015-03-03,"educational status, human, time factors, vision, visual acuity, memory, Knowledge Gap, Information Processing, Images, Experiment, Memory, Visual Processing"
10.1111/jcom.12145,https://academic.oup.com/joc/article/65/2/320/4082341,2015,"Tents, Tweets, and Events: The Interplay Between Ongoing Protests and Social Media",ScholarlyArticle,Journal of Communication,2015-03-03,"social media, Social Media, Contentious Politics, Granger Causality Test, Occupy, Indignados, Vinegar Protests"
10.1111/jcom.12152,https://academic.oup.com/joc/article/65/2/351/4082351,2015,Appreciation in the Face of Death: Meaningful Films Buffer Against Death-Related Anxiety,ScholarlyArticle,Journal of Communication,2015-03-18,"anxiety, buffers, fear, mortality, self esteem, Appreciation, Terror Management Theory, Mortality Salience, Meaningful Media, Anxiety Buffer"
10.1111/jcom.12146,https://academic.oup.com/joc/article/65/2/373/4082355,2015,Being a “Good Parent” in Parent–Teacher Conferences,ScholarlyArticle,Journal of Communication,2015-03-02,"child, educational status, parent, competence, teachers, Institutional Interaction, Parent–Teacher Conferences, Epistemics, Criticism, Student Troubles, Preference Organization, Self-Presentation, Parent Involvement, Competence"
10.1111/jcom.12149,https://academic.oup.com/joc/article/65/2/396/4082357,2015,Bringing Technological Frames to Work: How Previous Experience with Social Media Shapes the Technology's Meaning in an Organization,ScholarlyArticle,Journal of Communication,2015-03-18,"technology, workplace, social media, employee, Social Media, Technological Frames, Enterprise Social Media, Organizational Communication, Technology Adoption"
10.1111/jcom.12129,https://academic.oup.com/joc/article/65/1/E1/4082340,2015,Does Media Violence Predict Societal Violence? It Depends on What You Look at and When,ScholarlyArticle,Journal of Communication,2014-11-05,"adolescent, homicide, violence, Violence, Media Violence, Movies, Homicide, Mass Media"
10.1111/jcom.12141,https://academic.oup.com/joc/article/65/1/1/4082298,2015,"Frame Complexity and the Financial Crisis: A Comparison of the United States, the United Kingdom, and Germany in the Period 2007–2012",ScholarlyArticle,Journal of Communication,2014-12-30,"germany, economics, mood, hurricane katrina, agenda, Communicative Complexity, Frame Complexity, Agenda Setting, Consumer Confidence, Financial Crisis"
10.1111/jcom.12133,https://academic.oup.com/joc/article/65/1/24/4082305,2015,The Changing Misrepresentation of Race and Crime on Network and Cable News,ScholarlyArticle,Journal of Communication,2014-12-13,"african continental ancestry group, crime, dog, domestic, emigration and immigration, hispanics or latinos, perception, continental population groups, european continental ancestry group, community, perpetrator of child and adult abuse, discourse, philanthropy, undocumented immigrants, News, Race, African Americans, Muslims, Latinos, Immigration, Terrorism, Crime"
10.1111/jcom.12134,https://academic.oup.com/joc/article/65/1/40/4082318,2015,"Prospect Theory, Discrete Emotions, and Freedom Threats: An Extension of Psychological Reactance Theory",ScholarlyArticle,Journal of Communication,2014-12-13,"emotions, attitude, guilt, happiness, perception, radio communications, organ donation, psychological reactance, narrative discourse, donors, Psychological Reactance, Narratives, Message Frame, Discrete Emotions, Health Campaigns"
10.1111/jcom.12139,https://academic.oup.com/joc/article/65/1/62/4082324,2015,How Modifying Third-Party Information Affects Interpersonal Impressions and the Evaluation of Collaborative Online Media,ScholarlyArticle,Journal of Communication,2014-12-17,"perception, host (organism), digital media, Warranting Theory, Social Media, E-commerce, Rating Systems, Wikis, Collaborative Media"
10.1111/jcom.12137,https://academic.oup.com/joc/article/65/1/79/4082329,2015,Queer Identity Management and Political Self-Expression on Social Networking Sites: A Co-Cultural Approach to the Spiral of Silence,ScholarlyArticle,Journal of Communication,2014-12-22,"bisexuality, homosexuality, male homosexuality, voice, homophobia, social networks, lgbt persons, social networking, social media, Social Networking Sites, Social Media, Sexual Minorities, Sexual Identity, Lgbt Issues, Co-Cultural Theory, Spiral of Silence, Political Expression, Identity Management"
10.1111/jcom.12136,https://academic.oup.com/joc/article/65/1/101/4082344,2015,"Engaging High-Sensation Seekers: The Dynamic Interplay of Sensation Seeking, Message Visual-Auditory Complexity and Arousing Content",ScholarlyArticle,Journal of Communication,2014-12-08,"emotions, sensory perception, public service announcements, Sensation Seeking, Message, Motivation, Attention, Dynamic, Endogenous, Psa, Psychophysiology"
10.1111/jcom.12135,https://academic.oup.com/joc/article/65/1/125/4082349,2015,Police Detection of Deception: Beliefs About Behavioral Cues to Deception Are Strong Even Though Contextual Evidence Is More Useful,ScholarlyArticle,Journal of Communication,2014-12-05,"cues, deception, police, community, Deception, Deception Cues, Beliefs, Police, Context, TDT"
10.1111/jcom.12140,https://academic.oup.com/joc/article/65/1/146/4082353,2015,Uncovering the Structural Underpinnings of Political Discussion Networks: Evidence From an Exponential Random Graph Model,ScholarlyArticle,Journal of Communication,2014-12-22,"personality, graphical displays, personality traits, Political Discussion, General Discussion, Network Structuring Processes, Exponential Random Graph Models, Meta-Analysis"
10.1111/jcom.12138,https://academic.oup.com/joc/article/65/1/170/4082360,2015,Communication Content and Knowledge Content Matters: Integrating Manipulation and Observation in Studying News and Discussion Learning Effects,ScholarlyArticle,Journal of Communication,2014-12-24,"computers, crime, ego, politics, taxes, economics, memory, experimental study, transportation, screen time, conversation, self-report, Political Conversation, Deliberation, Political Knowledge, Structural Knowledge, News Use, Diversity, Talk"
10.1111/jcom.12142,https://academic.oup.com/joc/article/65/1/193/4082362,2015,Does Movie or Video Game Violence Predict Societal Violence? It Depends on What You Look at and When,ScholarlyArticle,Journal of Communication,2015-02-13,"adolescent, homicide, violence, Violence, Media Violence, Movies, Homicide, Mass Media"
10.1111/jcom.12143,https://academic.oup.com/joc/article/65/1/192/4082361,2015,Editor's Note,ScholarlyArticle,Journal of Communication,2015-02-13,
