authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1468-2958.1985.tb00068.x+2.0,10.1111/j.1468-2958.1985.tb00068.x,https://academic.oup.com/hcr/article/12/1/99/4587685,1985,Romantic Relationships at Work: Organizational and Personal Influences,Human Communication Research,2.0,2.0,Hal Witteman,Hal,Witteman,"2 Hal Witteman (M.A., West Virginia University, 1976) is a doctoral candidate in communication at the University of Wisconsin, Madison. The authors would like to thank Chris Segrin, Eric Quandt, and Ione Stroup for their assistance throughout the project, and Malcolm Parks for comments on an earlier version of this article",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hal+Witteman,https://www.google.com/search?q=Hal+Witteman+hal+witteman+is+a+doctoral+candidate+in+communication+at+the+university+of+wisconsin+madison+the+authors+would+like+to+thank+chris+segrin+eric+quandt+and+ione+stroup+for+their+assistance+throughout+the+project+and+malcolm+parks+for+comments+on+an+earlier+version+of+this+article,male,0.84,959.0,Low,Hal Witteman,Hal,Witteman,"2 Hal Witteman (M.A., West Virginia University, 1976) is a doctoral candidate in communication at the University of Wisconsin, Madison. The authors would like to thank Chris Segrin, Eric Quandt, and Ione Stroup for their assistance throughout the project, and Malcolm Parks for comments on an earlier version of this article",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hal+Witteman,https://www.google.com/search?q=Hal+Witteman+hal+witteman+is+a+doctoral+candidate+in+communication+at+the+university+of+wisconsin+madison+the+authors+would+like+to+thank+chris+segrin+eric+quandt+and+ione+stroup+for+their+assistance+throughout+the+project+and+malcolm+parks+for+comments+on+an+earlier+version+of+this+article,white,High,0.005447936,0.10194273,0.018862607,0.8737467,0.8737467,0.10194273,0.771804,hal witteman is a doctoral candidate in communication at the university of wisconsin madison the authors would like to thank chris segrin eric quandt and ione stroup for their assistance throughout the project and malcolm parks for comments on an earlier version of this article,"2 Hal Witteman (M.A., West Virginia University, 1976) is a doctoral candidate in communication at the University of Wisconsin, Madison. The authors would like to thank Chris Segrin, Eric Quandt, and Ione Stroup for their assistance throughout the project, and Malcolm Parks for comments on an earlier version of this article",Institute for Doctoral Studies in the Visual Arts,API_QUERY,https://ror.org/058vwqx43,https://www.google.com/search?q=Hal+Witteman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2010.01383.x+3.0,10.1111/j.1468-2958.2010.01383.x,https://academic.oup.com/hcr/article/36/3/443/4107516,2010,Naïve Groups Can Solve the Hidden-Profile Problem,Human Communication Research,3.0,3.0,Verlin B. Hinsz,Verlin,Hinsz,"3 Department of Psychology, North Dakota State University, Fargo, ND 58105, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Verlin+Hinsz,https://www.google.com/search?q=Verlin+B.+Hinsz+department+of+psychology+north+dakota+state+university+fargo+nd+usa,male,0.81,42.0,Low,Verlin B. Hinsz,Verlin,Hinsz,"3 Department of Psychology, North Dakota State University, Fargo, ND 58105, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Verlin+Hinsz,https://www.google.com/search?q=Verlin+B.+Hinsz+department+of+psychology+north+dakota+state+university+fargo+nd+usa,white,High,0.0018915853,0.0018918172,0.010149173,0.9860675,0.9860675,0.010149173,0.9759183,department of psychology north dakota state university fargo nd usa,"3 Department of Psychology, North Dakota State University, Fargo, ND 58105, USA",North Dakota State University,Exact,https://ror.org/05h1bnb22,https://www.google.com/search?q=Verlin+Hinsz&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2885.1991.tb00022.x+2.0,10.1111/j.1468-2885.1991.tb00022.x,https://academic.oup.com/ct/article/1/4/294/4430815,1991,Public Space and Communication: The Zoning of Public Interaction,Communication Theory,2.0,2.0,Gary Gumpert Gumpert,Gary,Gumpert,"1 Assistant professor in the Department of Speech Arts and Sciences, Hofstra University, Davison Hall, Hempstead, NY 11550. Gary Gumpert is professor emeritus in the Department of Comntunication Arts and Sciences, Queens College, 65-30 Kissena Boulevard, Flushing, NY 11367",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gary+Gumpert,https://www.google.com/search?q=Gary+Gumpert+Gumpert+assistant+professor+in+the+department+of+speech+arts+and+sciences+hofstra+university+davison+hall+hempstead+ny+gary+gumpert+is+professor+emeritus+in+the+department+of+comntunication+arts+and+sciences+queens+college+kissena+boulevard+flushing+ny,male,0.99,29381.0,High,Gary Gumpert Gumpert,Gary,Gumpert,"1 Assistant professor in the Department of Speech Arts and Sciences, Hofstra University, Davison Hall, Hempstead, NY 11550. Gary Gumpert is professor emeritus in the Department of Comntunication Arts and Sciences, Queens College, 65-30 Kissena Boulevard, Flushing, NY 11367",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gary+Gumpert,https://www.google.com/search?q=Gary+Gumpert+Gumpert+assistant+professor+in+the+department+of+speech+arts+and+sciences+hofstra+university+davison+hall+hempstead+ny+gary+gumpert+is+professor+emeritus+in+the+department+of+comntunication+arts+and+sciences+queens+college+kissena+boulevard+flushing+ny,white,High,0.0037883928,0.1355009,0.0396131,0.8210977,0.8210977,0.1355009,0.68559676,assistant professor in the department of speech arts and sciences hofstra university davison hall hempstead ny gary gumpert is professor emeritus in the department of comntunication arts and sciences queens college kissena boulevard flushing ny,"1 Assistant professor in the Department of Speech Arts and Sciences, Hofstra University, Davison Hall, Hempstead, NY 11550. Gary Gumpert is professor emeritus in the Department of Comntunication Arts and Sciences, Queens College, 65-30 Kissena Boulevard, Flushing, NY 11367",Hofstra University,Exact,https://ror.org/03pm18j10,https://www.google.com/search?q=Gary+Gumpert&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1987.tb00986.x+1.0,10.1111/j.1460-2466.1987.tb00986.x,https://academic.oup.com/joc/article/37/2/106/4282970,1987,Media Accountability for Real-Life Violence: A Case of Negligence or Free Speech?,Journal of Communication,1.0,1.0,Juliet Dee Lushbough,Juliet,Lushbough,"1 Juliet Lushbough Dee is Assistant Professor in the Department of Communication, University of Delaware",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Juliet+Lushbough,https://www.google.com/search?q=Juliet+Dee+Lushbough+juliet+lushbough+dee+is+assistant+professor+in+the+department+of+communication+university+of+delaware,female,0.98,5700.0,High,Juliet Dee Lushbough,Juliet,Lushbough,"1 Juliet Lushbough Dee is Assistant Professor in the Department of Communication, University of Delaware",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Juliet+Lushbough,https://www.google.com/search?q=Juliet+Dee+Lushbough+juliet+lushbough+dee+is+assistant+professor+in+the+department+of+communication+university+of+delaware,white,High,0.004550137,0.06004437,0.033818636,0.9015869,0.9015869,0.06004437,0.84154254,juliet lushbough dee is assistant professor in the department of communication university of delaware,"1 Juliet Lushbough Dee is Assistant Professor in the Department of Communication, University of Delaware",University of Delaware,Exact,https://ror.org/01sbq1a82,https://www.google.com/search?q=Juliet+Lushbough&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1977.tb00513.x+1.0,10.1111/j.1468-2958.1977.tb00513.x,https://academic.oup.com/hcr/article/3/2/146/4637560,1977,The Measurement of Verbal Predispositions: Scale Development and Application,Human Communication Research,3.0,1.0,C. David Mortensen,David,Mortensen,1 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Mortensen,https://www.google.com/search?q=C.+David+Mortensen+university+of+wisconsin+madison,male,0.99,501011.0,High,C. David Mortensen,David,Mortensen,1 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Mortensen,https://www.google.com/search?q=C.+David+Mortensen+university+of+wisconsin+madison,white,High,0.006107354,0.014377669,0.02746374,0.9520512,0.9520512,0.02746374,0.9245875,university of wisconsin madison,1 University of Wisconsin-Madison,University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=David+Mortensen&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1980.tb00157.x+2.0,10.1111/j.1468-2958.1980.tb00157.x,https://academic.oup.com/hcr/article/6/4/367/4626864,1980,Personality Traits and Multiple-Act Criteria,Human Communication Research,2.0,2.0,John Daly,John,Daly,"2 John Daly (Ph.D., Purdue University) is assistant professor of speech-communication at the University of Texas, Austin, Texas. This study accepted for publication November 1, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Daly,https://www.google.com/search?q=John+Daly+john+daly+is+assistant+professor+of+speech+communication+at+the+university+of+texas+austin+texas+this+study+accepted+for+publication+november,male,0.99,218952.0,High,John Daly,John,Daly,"2 John Daly (Ph.D., Purdue University) is assistant professor of speech-communication at the University of Texas, Austin, Texas. This study accepted for publication November 1, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Daly,https://www.google.com/search?q=John+Daly+john+daly+is+assistant+professor+of+speech+communication+at+the+university+of+texas+austin+texas+this+study+accepted+for+publication+november,white,High,0.0114823785,0.03382774,0.022253089,0.9324368,0.9324368,0.03382774,0.8986091,john daly is assistant professor of speech communication at the university of texas austin texas this study accepted for publication november,"2 John Daly (Ph.D., Purdue University) is assistant professor of speech-communication at the University of Texas, Austin, Texas. This study accepted for publication November 1, 1979",The University of Texas at Austin,API_QUERY,https://ror.org/00hj54h04,https://www.google.com/search?q=John+Daly&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12280+8.0,10.1111/jcom.12280,https://academic.oup.com/joc/article/67/1/131/4082436,2017,When We Stop Talking Politics: The Maintenance and Closing of Conversation in Contentious Times,Journal of Communication,10.0,8.0,Stephanie Edgerly,Stephanie,Edgerly,"4 Medill School of Journalism, Northwestern University, Evanston, IL 60208, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Edgerly,https://www.google.com/search?q=Stephanie+Edgerly+medill+school+of+journalism+northwestern+university+evanston+il+usa,female,0.98,68107.0,High,Stephanie Edgerly,Stephanie,Edgerly,"4 Medill School of Journalism, Northwestern University, Evanston, IL 60208, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stephanie+Edgerly,https://www.google.com/search?q=Stephanie+Edgerly+medill+school+of+journalism+northwestern+university+evanston+il+usa,white,High,0.0063850423,0.10867684,0.023147188,0.8617909,0.8617909,0.10867684,0.75311404,medill school of journalism northwestern university evanston il usa,"4 Medill School of Journalism, Northwestern University, Evanston, IL 60208, USA",Northwestern University,Exact,https://ror.org/00m6w7z96,https://www.google.com/search?q=Stephanie+Edgerly&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2007.00363.x+8.0,10.1111/j.1460-2466.2007.00363.x,https://academic.oup.com/joc/article/57/4/676/4102634,2007,"Campaign Ads, Online Messaging, and Participation: Extending the Communication Mediation Model",Journal of Communication,8.0,8.0,Douglas M. McLeod,Douglas,Mcleod,"1 School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Douglas+Mcleod,https://www.google.com/search?q=Douglas+M.+McLeod+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+wi,male,0.99,9529.0,High,Douglas M. McLeod,Douglas,Mcleod,"1 School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Douglas+Mcleod,https://www.google.com/search?q=Douglas+M.+McLeod+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+wi,white,Low,0.0072193397,0.23052672,0.021387646,0.74086636,0.74086636,0.23052672,0.5103396,school of journalism and mass communication university of wisconsin madison wi,"1 School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Douglas+Mcleod&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ct/qtz017+2.0,10.1093/ct/qtz017,https://academic.oup.com/ct/article/30/1/84/5625990,2020,Revealing and Concealing Difference: A Critical Approach to Disclosure and an Intersectional Theory of “Closeting”,Communication Theory,3.0,2.0,Kate Lockwood Harris,Kate,Harris,"Department of Communication Studies , University of Minnesota Twin Cities, MN, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Harris,https://www.google.com/search?q=Kate+Lockwood+Harris+department+of+communication+studies+university+of+minnesota+twin+cities+mn+usa,female,0.98,38791.0,High,Kate Lockwood Harris,Kate,Harris,"Department of Communication Studies , University of Minnesota Twin Cities, MN, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Harris,https://www.google.com/search?q=Kate+Lockwood+Harris+department+of+communication+studies+university+of+minnesota+twin+cities+mn+usa,white,Low,0.0043924684,0.4818817,0.022956207,0.49076965,0.49076965,0.4818817,0.008887947,department of communication studies university of minnesota twin cities mn usa,"Department of Communication Studies , University of Minnesota Twin Cities, MN, USA",University of Minnesota,Exact,https://ror.org/017zqws13,https://www.google.com/search?q=Kate+Harris&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12091+3.0,10.1111/hcre.12091,https://academic.oup.com/hcr/article/42/4/507/4064724,2016,Relational Turbulence Theory: Explaining Variation in Subjective Experiences and Communication within Romantic Relationships,Human Communication Research,4.0,3.0,Jennifer A. Theiss,Jennifer,Theiss,"3 Department of Communication, Rutgers University, New Brunswick, NJ, 08901, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Theiss,https://www.google.com/search?q=Jennifer+A.+Theiss+department+of+communication+rutgers+university+new+brunswick+nj+usa,female,0.98,90255.0,High,Jennifer A. Theiss,Jennifer,Theiss,"3 Department of Communication, Rutgers University, New Brunswick, NJ, 08901, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Theiss,https://www.google.com/search?q=Jennifer+A.+Theiss+department+of+communication+rutgers+university+new+brunswick+nj+usa,white,High,0.0031447394,0.03555791,0.015679808,0.9456175,0.9456175,0.03555791,0.9100596,department of communication rutgers university new brunswick nj usa,"3 Department of Communication, Rutgers University, New Brunswick, NJ, 08901, USA,",University of New Brunswick,API_QUERY,https://ror.org/05nkf0n29,https://www.google.com/search?q=Jennifer+Theiss&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12026+1.0,10.1111/jcom.12026,https://academic.oup.com/joc/article/63/3/476/4085973,2013,Recognition of Expertise and Perceived Influence in Intercultural Collaboration: A Study of Mixed American and Chinese Groups,Journal of Communication,4.0,1.0,Y. Connie Yuan,Connie,Yuan,"1 Department of Communication, Cornell University, Ithaca, NY, 14853, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Connie+Yuan,https://www.google.com/search?q=Y.+Connie+Yuan+department+of+communication+cornell+university+ithaca+ny+usa,female,0.96,4087.0,High,Y. Connie Yuan,Connie,Yuan,"1 Department of Communication, Cornell University, Ithaca, NY, 14853, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Connie+Yuan,https://www.google.com/search?q=Y.+Connie+Yuan+department+of+communication+cornell+university+ithaca+ny+usa,api,High,0.9676298,0.011742885,0.0034875756,0.01713967,0.9676298,0.01713967,0.9504901,department of communication cornell university ithaca ny usa,"1 Department of Communication, Cornell University, Ithaca, NY, 14853, USA",Cornell University,Exact,https://ror.org/05bnh6r87,https://www.google.com/search?q=Connie+Yuan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1986.tb00099.x+2.0,10.1111/j.1468-2958.1986.tb00099.x,https://academic.oup.com/hcr/article/13/2/147/4587675,1986,The Influence of Cultural Variability on Perceptions of Communication Behavior Associated with Relationship Terms,Human Communication Research,2.0,2.0,Tsukasa Nishida,Tsukasa,Nishida,"2 Tsukasa Nishida is associate professor of communication and English at Nihon University, Mishima, Japan. The authors would like to thank Mark Knapp and Michael Bond for their comments and suggestions on an earlier version of the manuscript",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tsukasa+Nishida,https://www.google.com/search?q=Tsukasa+Nishida+tsukasa+nishida+is+associate+professor+of+communication+and+english+at+nihon+university+mishima+japan+the+authors+would+like+to+thank+mark+knapp+and+michael+bond+for+their+comments+and+suggestions+on+an+earlier+version+of+the+manuscript,male,0.84,251.0,Low,Tsukasa Nishida,Tsukasa,Nishida,"2 Tsukasa Nishida is associate professor of communication and English at Nihon University, Mishima, Japan. The authors would like to thank Mark Knapp and Michael Bond for their comments and suggestions on an earlier version of the manuscript",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tsukasa+Nishida,https://www.google.com/search?q=Tsukasa+Nishida+tsukasa+nishida+is+associate+professor+of+communication+and+english+at+nihon+university+mishima+japan+the+authors+would+like+to+thank+mark+knapp+and+michael+bond+for+their+comments+and+suggestions+on+an+earlier+version+of+the+manuscript,api,High,0.8864379,0.008878947,0.008743439,0.09593967,0.8864379,0.09593967,0.7904982,tsukasa nishida is associate professor of communication and english at nihon university mishima japan the authors would like to thank mark knapp and michael bond for their comments and suggestions on an earlier version of the manuscript,"2 Tsukasa Nishida is associate professor of communication and English at Nihon University, Mishima, Japan. The authors would like to thank Mark Knapp and Michael Bond for their comments and suggestions on an earlier version of the manuscript",Nihon University,Exact,https://ror.org/05jk51a88,https://www.google.com/search?q=Tsukasa+Nishida&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1985.tb02971.x+2.0,10.1111/j.1460-2466.1985.tb02971.x,https://academic.oup.com/joc/article/35/4/36/4282852,1985,Curing Television's Ills: The Portrayal of Health Care,Journal of Communication,2.0,2.0,Lisa Coe,Lisa,Coe,"2 Lisa Coe is an account executive at Fleishman Communications, Palatine, Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisa+Coe,https://www.google.com/search?q=Lisa+Coe+lisa+coe+is+an+account+executive+at+fleishman+communications+palatine+illinois,female,0.98,102796.0,High,Lisa Coe,Lisa,Coe,"2 Lisa Coe is an account executive at Fleishman Communications, Palatine, Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisa+Coe,https://www.google.com/search?q=Lisa+Coe+lisa+coe+is+an+account+executive+at+fleishman+communications+palatine+illinois,white,High,0.019685708,0.0653258,0.031715475,0.883273,0.883273,0.0653258,0.8179472,lisa coe is an account executive at fleishman communications palatine illinois,"2 Lisa Coe is an account executive at Fleishman Communications, Palatine, Illinois",Council for Opportunity in Education,API_QUERY,https://ror.org/02wq1wf87,https://www.google.com/search?q=Lisa+Coe&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1960.tb00544.x+1.0,10.1111/j.1460-2466.1960.tb00544.x,https://academic.oup.com/joc/article/10/4/195/4587324,1960,Communication in Discussion and Group Processes: Some Research Trends of the Decade 1950–1959—Part I,Journal of Communication,1.0,1.0,John W. Keltner,John,Keltner,"1 Dr. Keltner is a commissioner with the Federal Mediation and Conciliation Service in St. Louis, Mo. He was head of the Speech Department at Kansas State University, and he has served on the faculties of The University of Oklahoma, The Iowa State Teachers College, and Northwestern University. He received the Ph.D. from Northwestern University in 1947",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Keltner,https://www.google.com/search?q=John+W.+Keltner+dr+keltner+is+a+commissioner+with+the+federal+mediation+and+conciliation+service+in+st+louis+mo+he+was+head+of+the+speech+department+at+kansas+state+university+and+he+has+served+on+the+faculties+of+the+university+of+oklahoma+the+iowa+state+teachers+college+and+northwestern+university+he+received+the+ph+d+from+northwestern+university+in,male,0.99,218952.0,High,John W. Keltner,John,Keltner,"1 Dr. Keltner is a commissioner with the Federal Mediation and Conciliation Service in St. Louis, Mo. He was head of the Speech Department at Kansas State University, and he has served on the faculties of The University of Oklahoma, The Iowa State Teachers College, and Northwestern University. He received the Ph.D. from Northwestern University in 1947",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Keltner,https://www.google.com/search?q=John+W.+Keltner+dr+keltner+is+a+commissioner+with+the+federal+mediation+and+conciliation+service+in+st+louis+mo+he+was+head+of+the+speech+department+at+kansas+state+university+and+he+has+served+on+the+faculties+of+the+university+of+oklahoma+the+iowa+state+teachers+college+and+northwestern+university+he+received+the+ph+d+from+northwestern+university+in,white,High,0.0071510235,0.007907845,0.01487613,0.970065,0.970065,0.01487613,0.9551889,dr keltner is a commissioner with the federal mediation and conciliation service in st louis mo he was head of the speech department at kansas state university and he has served on the faculties of the university of oklahoma the iowa state teachers college and northwestern university he received the ph d from northwestern university in,"1 Dr. Keltner is a commissioner with the Federal Mediation and Conciliation Service in St. Louis, Mo. He was head of the Speech Department at Kansas State University, and he has served on the faculties of The University of Oklahoma, The Iowa State Teachers College, and Northwestern University. He received the Ph.D. from Northwestern University in 1947",Northwestern University,Exact,https://ror.org/00m6w7z96,https://www.google.com/search?q=John+Keltner&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1979.tb01684.x+1.0,10.1111/j.1460-2466.1979.tb01684.x,https://academic.oup.com/joc/article/29/1/75/4371706,1979,Mythic Elements in Television News,Journal of Communication,1.0,1.0,Robert Rutherford Smith,Robert,Smith,1 Wrote this article while he was Chairman of the Department of Broadcasting and Film at Boston University. He is now Dean of the School of Communications and Theater at Temple University in Philadelphia,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Smith,https://www.google.com/search?q=Robert+Rutherford+Smith+wrote+this+article+while+he+was+chairman+of+the+department+of+broadcasting+and+film+at+boston+university+he+is+now+dean+of+the+school+of+communications+and+theater+at+temple+university+in+philadelphia,male,0.99,177418.0,High,Robert Rutherford Smith,Robert,Smith,1 Wrote this article while he was Chairman of the Department of Broadcasting and Film at Boston University. He is now Dean of the School of Communications and Theater at Temple University in Philadelphia,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Smith,https://www.google.com/search?q=Robert+Rutherford+Smith+wrote+this+article+while+he+was+chairman+of+the+department+of+broadcasting+and+film+at+boston+university+he+is+now+dean+of+the+school+of+communications+and+theater+at+temple+university+in+philadelphia,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,wrote this article while he was chairman of the department of broadcasting and film at boston university he is now dean of the school of communications and theater at temple university in philadelphia,1 Wrote this article while he was Chairman of the Department of Broadcasting and Film at Boston University. He is now Dean of the School of Communications and Theater at Temple University in Philadelphia,Boston University,Exact,https://ror.org/05qwgg493,https://www.google.com/search?q=Robert+Smith&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2007.00353.x+1.0,10.1111/j.1460-2466.2007.00353.x,https://academic.oup.com/joc/article/57/3/469/4102626,2007,"The Effectiveness of Brand Placements in the Movies: Levels of Placements, Explicit and Implicit Memory, and Brand-Choice Behavior",Journal of Communication,2.0,1.0,Moonhee Yang,Moonhee,Yang,"1 Munwa Broadcasting Corporation, Seoul, Korea 150-728",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Moonhee+Yang,https://www.google.com/search?q=Moonhee+Yang+munwa+broadcasting+corporation+seoul+korea,female,0.83,30.0,Low,Moonhee Yang,Moonhee,Yang,"1 Munwa Broadcasting Corporation, Seoul, Korea 150-728",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Moonhee+Yang,https://www.google.com/search?q=Moonhee+Yang+munwa+broadcasting+corporation+seoul+korea,api,High,0.9888481,0.0011417709,0.0049591605,0.005050975,0.9888481,0.005050975,0.98379713,munwa broadcasting corporation seoul korea,"1 Munwa Broadcasting Corporation, Seoul, Korea 150-728",CBC (Canada),API_QUERY,https://ror.org/00z8w4e54,https://www.google.com/search?q=Moonhee+Yang&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2005.tb00868.x+8.0,10.1111/j.1468-2958.2005.tb00868.x,https://academic.oup.com/hcr/article/31/1/162/4331550,2005,"What Produces Television Attention and Attention Style? Genre, Situation, and Individual Differences as Predictors",Human Communication Research,11.0,8.0,Ronald C. Serlin,Ronald,Serlin,5 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Serlin,https://www.google.com/search?q=Ronald+C.+Serlin+university+of+wisconsin+madison,male,0.99,23684.0,High,Ronald C. Serlin,Ronald,Serlin,5 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ronald+Serlin,https://www.google.com/search?q=Ronald+C.+Serlin+university+of+wisconsin+madison,white,High,0.026490241,0.039425347,0.07165412,0.8624302,0.8624302,0.07165412,0.7907761,university of wisconsin madison,5 University of Wisconsin-Madison,University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Ronald+Serlin&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
