authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,race_prediction
10.1111/j.1468-2958.2012.01441.x+4.0,10.1111/j.1468-2958.2012.01441.x,https://academic.oup.com/hcr/article/39/1/21/4093672,2013,Testing the Effects of Social Norms and Behavioral Privacy on Hand Washing: a Field Experiment,Human Communication Research,4.0,4.0,Hillary C. Shulman,Hillary,Shulman,"4 Department of Speech Communication, North Central College, Naperville, IL, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hillary+Shulman,https://www.google.com/search?q=Hillary+C.+Shulman+department+of+speech+communication+north+central+college+naperville+il+usa,female,0.55,1198.0,Low,Hillary C. Shulman,Hillary,Shulman,"4 Department of Speech Communication, North Central College, Naperville, IL, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hillary+Shulman,https://www.google.com/search?q=Hillary+C.+Shulman+department+of+speech+communication+north+central+college+naperville+il+usa,white,High,0.008594171,0.10389467,0.022902535,0.86460865,0.86460865,0.10389467,0.760714,department of speech communication north central college naperville il usa,"4 Department of Speech Communication, North Central College, Naperville, IL, USA",North Central College,Exact,https://ror.org/02ehan050,https://www.google.com/search?q=Hillary+Shulman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12006+3.0,10.1111/hcre.12006,https://academic.oup.com/hcr/article/39/3/295/4093676,2013,Person-Centered Emotional Support and Gender Attributions in Computer-Mediated Communication,Human Communication Research,4.0,3.0,Amanda J. Holmstrom,Amanda,Holmstrom,"3 Department of Communication, Michigan State University, East Lansing, MI, 48824, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Amanda+Holmstrom,https://www.google.com/search?q=Amanda+J.+Holmstrom+department+of+communication+michigan+state+university+east+lansing+mi+usa,female,0.98,49026.0,High,Amanda J. Holmstrom,Amanda,Holmstrom,"3 Department of Communication, Michigan State University, East Lansing, MI, 48824, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Amanda+Holmstrom,https://www.google.com/search?q=Amanda+J.+Holmstrom+department+of+communication+michigan+state+university+east+lansing+mi+usa,white,High,0.0055829883,0.008654478,0.02008778,0.96567476,0.96567476,0.02008778,0.945587,department of communication michigan state university east lansing mi usa,"3 Department of Communication, Michigan State University, East Lansing, MI, 48824, USA,",Michigan State University,Exact,https://ror.org/05hs6h993,https://www.google.com/search?q=Amanda+Holmstrom&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2009.01424.x+3.0,10.1111/j.1460-2466.2009.01424.x,https://academic.oup.com/joc/article/59/3/456/4098523,2009,Prime Time Commemoration: An Analysis of Television Broadcasts on Israel's Memorial Day for the Holocaust and the Heroism,Journal of Communication,3.0,3.0,Motti Neiger,Motti,Neiger,"2 School of Communication, Netanya Academic College, Netanya 42365, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Motti+Neiger,https://www.google.com/search?q=Motti+Neiger+school+of+communication+netanya+academic+college+netanya+israel,male,0.91,64.0,Low,Motti Neiger,Motti,Neiger,"2 School of Communication, Netanya Academic College, Netanya 42365, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Motti+Neiger,https://www.google.com/search?q=Motti+Neiger+school+of+communication+netanya+academic+college+netanya+israel,white,High,0.007324713,0.0270341,0.02740654,0.93823457,0.93823457,0.02740654,0.91082805,school of communication netanya academic college netanya israel,"2 School of Communication, Netanya Academic College, Netanya 42365, Israel",Netanya Academic College,Exact,https://ror.org/03d7p8g51,https://www.google.com/search?q=Motti+Neiger&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1988.tb00168.x+1.0,10.1111/j.1468-2958.1988.tb00168.x,https://academic.oup.com/hcr/article/14/4/569/4587720,1988,The Influence of Social Identity and Intimacy of Interethnic Relationships on Uncertainty Reduction Processes,Human Communication Research,2.0,1.0,William B. Gudykunst,William,Gudykunst,"1 William B. Gudykunst (Ph.D., University of Minnesota, 1977) is professor of communication at Arizona State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Gudykunst,https://www.google.com/search?q=William+B.+Gudykunst+william+b+gudykunst+is+professor+of+communication+at+arizona+state+university,male,0.99,64097.0,High,William B. Gudykunst,William,Gudykunst,"1 William B. Gudykunst (Ph.D., University of Minnesota, 1977) is professor of communication at Arizona State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Gudykunst,https://www.google.com/search?q=William+B.+Gudykunst+william+b+gudykunst+is+professor+of+communication+at+arizona+state+university,white,High,0.0069824457,0.056213796,0.024770895,0.91203284,0.91203284,0.056213796,0.85581905,william b gudykunst is professor of communication at arizona state university,"1 William B. Gudykunst (Ph.D., University of Minnesota, 1977) is professor of communication at Arizona State University",Arizona State University,Exact,https://ror.org/03efmqc40,https://www.google.com/search?q=William+Gudykunst&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1980.tb01783.x+3.0,10.1111/j.1460-2466.1980.tb01783.x,https://academic.oup.com/joc/article/30/1/166/4371983,1980,"Television Viewing, Children's Reading, and Related Classroom Behavior",Journal of Communication,3.0,3.0,Jerome L. Singer,Jerome,Singer,"3 Professor of Psychology, Director of the Clinical Psychology Training Program, and Co-Director of the Family Television Research and Consultation Center",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jerome+Singer,https://www.google.com/search?q=Jerome+L.+Singer+professor+of+psychology+director+of+the+clinical+psychology+training+program+and+co+director+of+the+family+television+research+and+consultation+center,male,0.99,55481.0,High,Jerome L. Singer,Jerome,Singer,"3 Professor of Psychology, Director of the Clinical Psychology Training Program, and Co-Director of the Family Television Research and Consultation Center",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jerome+Singer,https://www.google.com/search?q=Jerome+L.+Singer+professor+of+psychology+director+of+the+clinical+psychology+training+program+and+co+director+of+the+family+television+research+and+consultation+center,white,High,0.007855315,0.009254587,0.050323542,0.93256646,0.93256646,0.050323542,0.8822429,professor of psychology director of the clinical psychology training program and co director of the family television research and consultation center,"3 Professor of Psychology, Director of the Clinical Psychology Training Program, and Co-Director of the Family Television Research and Consultation Center",Office of the Director,API_QUERY,https://ror.org/04nseet23,https://www.google.com/search?q=Jerome+Singer&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.1998.tb00086.x+5.0,10.1111/j.1083-6101.1998.tb00086.x,https://academic.oup.com/jcmc/article/4/1/JCMC415/4584365,1998,Community or Colony: the Case of Online Newspapers and the Web,Journal of Computer-Mediated Communication,5.0,5.0,Jillian Pierson,Jillian,Pierson,5 Lecturer in communication at the Annenberg School for Communication at the University of Southern California where she teaches courses in organizational communication and intercultural communication. Her primary research interest is communication in multinational organizations. She is currently completing her doctoral dissertation which takes a dialectical approach to understanding the dynamics of cultural interactions among members of global work teams.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jillian+Pierson,https://www.google.com/search?q=Jillian+Pierson+lecturer+in+communication+at+the+annenberg+school+for+communication+at+the+university+of+southern+california+where+she+teaches+courses+in+organizational+communication+and+intercultural+communication+her+primary+research+interest+is+communication+in+multinational+organizations+she+is+currently+completing+her+doctoral+dissertation+which+takes+a+dialectical+approach+to+understanding+the+dynamics+of+cultural+interactions+among+members+of+global+work+teams,female,0.94,787.0,Low,Jillian Pierson,Jillian,Pierson,5 Lecturer in communication at the Annenberg School for Communication at the University of Southern California where she teaches courses in organizational communication and intercultural communication. Her primary research interest is communication in multinational organizations. She is currently completing her doctoral dissertation which takes a dialectical approach to understanding the dynamics of cultural interactions among members of global work teams.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jillian+Pierson,https://www.google.com/search?q=Jillian+Pierson+lecturer+in+communication+at+the+annenberg+school+for+communication+at+the+university+of+southern+california+where+she+teaches+courses+in+organizational+communication+and+intercultural+communication+her+primary+research+interest+is+communication+in+multinational+organizations+she+is+currently+completing+her+doctoral+dissertation+which+takes+a+dialectical+approach+to+understanding+the+dynamics+of+cultural+interactions+among+members+of+global+work+teams,white,High,0.009193273,0.1327378,0.028854594,0.8292143,0.8292143,0.1327378,0.69647646,lecturer in communication at the annenberg school for communication at the university of southern california where she teaches courses in organizational communication and intercultural communication her primary research interest is communication in multinational organizations she is currently completing her doctoral dissertation which takes a dialectical approach to understanding the dynamics of cultural interactions among members of global work teams,5 Lecturer in communication at the Annenberg School for Communication at the University of Southern California where she teaches courses in organizational communication and intercultural communication. Her primary research interest is communication in multinational organizations. She is currently completing her doctoral dissertation which takes a dialectical approach to understanding the dynamics of cultural interactions among members of global work teams.,University of Southern California,Exact,https://ror.org/03taz7m60,https://www.google.com/search?q=Jillian+Pierson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1975.tb00653.x+1.0,10.1111/j.1460-2466.1975.tb00653.x,https://academic.oup.com/joc/article/25/4/173/4553967,1975,Vietnam Specials: Policy and Content,Journal of Communication,1.0,1.0,Thomas M. McNulty,Thomas,Mcnulty,"1 Thomas M. McNulty is Assistant Professor of Speech Communication at Wayne State University, Detroit, Michigan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Mcnulty,https://www.google.com/search?q=Thomas+M.+McNulty+thomas+m+mcnulty+is+assistant+professor+of+speech+communication+at+wayne+state+university+detroit+michigan,male,0.99,176440.0,High,Thomas M. McNulty,Thomas,Mcnulty,"1 Thomas M. McNulty is Assistant Professor of Speech Communication at Wayne State University, Detroit, Michigan",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Mcnulty,https://www.google.com/search?q=Thomas+M.+McNulty+thomas+m+mcnulty+is+assistant+professor+of+speech+communication+at+wayne+state+university+detroit+michigan,white,High,0.0022086191,0.021323763,0.023692116,0.9527755,0.9527755,0.023692116,0.92908335,thomas m mcnulty is assistant professor of speech communication at wayne state university detroit michigan,"1 Thomas M. McNulty is Assistant Professor of Speech Communication at Wayne State University, Detroit, Michigan",Wayne State University,Exact,https://ror.org/01070mq45,https://www.google.com/search?q=Thomas+Mcnulty&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2009.01418.x+3.0,10.1111/j.1460-2466.2009.01418.x,https://academic.oup.com/joc/article/59/2/317/4098531,2009,Scaring the Already Scared: Some Problems With Hiv/Aids Fear Appeals in Namibia,Journal of Communication,3.0,3.0,Rene Weber,Rene,Weber,"2 Department of Communication, University of California—Santa Barbara, Santa Barbara, CA 93106",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rene+Weber,https://www.google.com/search?q=Rene+Weber+department+of+communication+university+of+california+santa+barbara+santa+barbara+ca,male,0.91,35497.0,High,Rene Weber,Rene,Weber,"2 Department of Communication, University of California—Santa Barbara, Santa Barbara, CA 93106",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rene+Weber,https://www.google.com/search?q=Rene+Weber+department+of+communication+university+of+california+santa+barbara+santa+barbara+ca,white,High,0.0070608472,0.015042267,0.019892989,0.95800394,0.95800394,0.019892989,0.93811095,department of communication university of california santa barbara santa barbara ca,"2 Department of Communication, University of California—Santa Barbara, Santa Barbara, CA 93106","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,https://www.google.com/search?q=Rene+Weber&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1983.tb02382.x+1.0,10.1111/j.1460-2466.1983.tb02382.x,https://academic.oup.com/joc/article/33/1/162/4282777,1983,Computerizing Information: Consumer Reactions to Teletext,Journal of Communication,2.0,1.0,Martin Elton,Martin,Elton,"1 Martin Elton and John Carey are members of the faculty in the Interactive Telecommunications Program, Tisch School of the Arts, New York University. The research reported here was conducted by the Alternate Media Center under a grant from the National Science Foundation, DAR-7924889, with additional funding by Corporation for Public Broadcasting, U.S. Department of Education, and the National Telecommunications and Information Administration. However, the views expressed are solely those of the authors. They wish to acknowledge the efforts of their colleagues, from whose work this article draws. Red Burns served as teletext Project Director and implemented the service. The research team included Marco Alberdi, Brian Champness, Ric Irving, Martin Nisen-holtz, and Mark Siegeltuch",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Martin+Elton,https://www.google.com/search?q=Martin+Elton+martin+elton+and+john+carey+are+members+of+the+faculty+in+the+interactive+telecommunications+program+tisch+school+of+the+arts+new+york+university+the+research+reported+here+was+conducted+by+the+alternate+media+center+under+a+grant+from+the+national+science+foundation+dar+with+additional+funding+by+corporation+for+public+broadcasting+u+s+department+of+education+and+the+national+telecommunications+and+information+administration+however+the+views+expressed+are+solely+those+of+the+authors+they+wish+to+acknowledge+the+efforts+of+their+colleagues+from+whose+work+this+article+draws+red+burns+served+as+teletext+project+director+and+implemented+the+service+the+research+team+included+marco+alberdi+brian+champness+ric+irving+martin+nisen+holtz+and+mark+siegeltuch,male,0.98,180687.0,High,Martin Elton,Martin,Elton,"1 Martin Elton and John Carey are members of the faculty in the Interactive Telecommunications Program, Tisch School of the Arts, New York University. The research reported here was conducted by the Alternate Media Center under a grant from the National Science Foundation, DAR-7924889, with additional funding by Corporation for Public Broadcasting, U.S. Department of Education, and the National Telecommunications and Information Administration. However, the views expressed are solely those of the authors. They wish to acknowledge the efforts of their colleagues, from whose work this article draws. Red Burns served as teletext Project Director and implemented the service. The research team included Marco Alberdi, Brian Champness, Ric Irving, Martin Nisen-holtz, and Mark Siegeltuch",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Martin+Elton,https://www.google.com/search?q=Martin+Elton+martin+elton+and+john+carey+are+members+of+the+faculty+in+the+interactive+telecommunications+program+tisch+school+of+the+arts+new+york+university+the+research+reported+here+was+conducted+by+the+alternate+media+center+under+a+grant+from+the+national+science+foundation+dar+with+additional+funding+by+corporation+for+public+broadcasting+u+s+department+of+education+and+the+national+telecommunications+and+information+administration+however+the+views+expressed+are+solely+those+of+the+authors+they+wish+to+acknowledge+the+efforts+of+their+colleagues+from+whose+work+this+article+draws+red+burns+served+as+teletext+project+director+and+implemented+the+service+the+research+team+included+marco+alberdi+brian+champness+ric+irving+martin+nisen+holtz+and+mark+siegeltuch,white,Low,0.006044256,0.27563387,0.03307591,0.685246,0.685246,0.27563387,0.40961212,martin elton and john carey are members of the faculty in the interactive telecommunications program tisch school of the arts new york university the research reported here was conducted by the alternate media center under a grant from the national science foundation dar with additional funding by corporation for public broadcasting u s department of education and the national telecommunications and information administration however the views expressed are solely those of the authors they wish to acknowledge the efforts of their colleagues from whose work this article draws red burns served as teletext project director and implemented the service the research team included marco alberdi brian champness ric irving martin nisen holtz and mark siegeltuch,"1 Martin Elton and John Carey are members of the faculty in the Interactive Telecommunications Program, Tisch School of the Arts, New York University. The research reported here was conducted by the Alternate Media Center under a grant from the National Science Foundation, DAR-7924889, with additional funding by Corporation for Public Broadcasting, U.S. Department of Education, and the National Telecommunications and Information Administration. However, the views expressed are solely those of the authors. They wish to acknowledge the efforts of their colleagues, from whose work this article draws. Red Burns served as teletext Project Director and implemented the service. The research team included Marco Alberdi, Brian Champness, Ric Irving, Martin Nisen-holtz, and Mark Siegeltuch",New York University,Exact,https://ror.org/0190ak572,https://www.google.com/search?q=Martin+Elton&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1980.tb01974.x+2.0,10.1111/j.1460-2466.1980.tb01974.x,https://academic.oup.com/joc/article/30/2/121/4371915,1980,Detecting Deception in Children,Journal of Communication,2.0,2.0,John B. White,John,White,"1 Both in the Department of Psychology at the University of Massachusetts, Amherst",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+White,https://www.google.com/search?q=John+B.+White+both+in+the+department+of+psychology+at+the+university+of+massachusetts+amherst,male,0.99,218952.0,High,John B. White,John,White,"1 Both in the Department of Psychology at the University of Massachusetts, Amherst",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+White,https://www.google.com/search?q=John+B.+White+both+in+the+department+of+psychology+at+the+university+of+massachusetts+amherst,white,Low,0.0033530274,0.32845744,0.025100656,0.6430888,0.6430888,0.32845744,0.31463137,both in the department of psychology at the university of massachusetts amherst,"1 Both in the Department of Psychology at the University of Massachusetts, Amherst",University of Massachusetts Amherst,Exact,https://ror.org/0072zz521,https://www.google.com/search?q=John+White&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2010.01400.x+2.0,10.1111/j.1468-2958.2010.01400.x,https://academic.oup.com/hcr/article/37/2/223/4107517,2011,"Technologies, Multitasking, and Driving: Attending to and Preparing for a Mobile Phone Conversation in a Car",Human Communication Research,2.0,2.0,Mirka Rauniomaa,Mirka,Rauniomaa,"2 Faculty of Humanities (English Philology), University of Oulu, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mirka+Rauniomaa,https://www.google.com/search?q=Mirka+Rauniomaa+faculty+of+humanities+university+of+oulu+finland,female,0.99,10026.0,High,Mirka Rauniomaa,Mirka,Rauniomaa,"2 Faculty of Humanities (English Philology), University of Oulu, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mirka+Rauniomaa,https://www.google.com/search?q=Mirka+Rauniomaa+faculty+of+humanities+university+of+oulu+finland,white,High,0.008646899,0.053512223,0.04607354,0.8917673,0.8917673,0.053512223,0.8382551,faculty of humanities university of oulu finland,"2 Faculty of Humanities (English Philology), University of Oulu, Finland",University of Oulu,Exact,https://ror.org/03yj89h83,https://www.google.com/search?q=Mirka+Rauniomaa&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1753-9137.2010.01068.x+1.0,10.1111/j.1753-9137.2010.01068.x,https://academic.oup.com/ccc/article/3/2/224/4067437,2010,The New Suzie Wong: Normative Assumptions of White Male and Asian Female Relationships,"Communication, Culture and Critique",2.0,1.0,Murali Balaji,Murali,Balaji,"1 Department of English and Mass Communications, Lincoln University, PA 19352",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Murali+Balaji,https://www.google.com/search?q=Murali+Balaji+department+of+english+and+mass+communications+lincoln+university+pa,male,0.99,789.0,Low,Murali Balaji,Murali,Balaji,"1 Department of English and Mass Communications, Lincoln University, PA 19352",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Murali+Balaji,https://www.google.com/search?q=Murali+Balaji+department+of+english+and+mass+communications+lincoln+university+pa,api,Low,0.63232696,0.1612465,0.035736457,0.17069007,0.63232696,0.17069007,0.4616369,department of english and mass communications lincoln university pa,"1 Department of English and Mass Communications, Lincoln University, PA 19352",Lincoln University,Exact,https://ror.org/04ps1r162,https://www.google.com/search?q=Murali+Balaji&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/jcmc/zmz031+3.0,10.1093/jcmc/zmz031,https://academic.oup.com/jcmc/article/25/2/163/5815731,2020,Cyberbullying Perpetration and Victimization in Youth: A Meta-Analysis of Longitudinal Studies,Journal of Computer-Mediated Communication,3.0,3.0,Anne-Linda Camerini,Anne-Linda,Camerini,"Faculty of Communication Sciences,  Università della Svizzera italiana , 6900 Lugano,  Switzerland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne-Linda+Camerini,https://www.google.com/search?q=Anne-Linda+Camerini+faculty+of+communication+sciences+universit+della+svizzera+italiana+lugano+switzerland,,0.0,0.0,Low,Anne-Linda Camerini,Anne-Linda,Camerini,"Faculty of Communication Sciences,  Università della Svizzera italiana , 6900 Lugano,  Switzerland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anne-Linda+Camerini,https://www.google.com/search?q=Anne-Linda+Camerini+faculty+of+communication+sciences+universit+della+svizzera+italiana+lugano+switzerland,white,High,0.009471661,0.003261986,0.041478522,0.9457878,0.9457878,0.041478522,0.9043093,faculty of communication sciences universit della svizzera italiana lugano switzerland,"Faculty of Communication Sciences,  Università della Svizzera italiana , 6900 Lugano,  Switzerland",,API_QUERY,,https://www.google.com/search?q=Anne-Linda+Camerini&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1959.tb00297.x+2.0,10.1111/j.1460-2466.1959.tb00297.x,https://academic.oup.com/joc/article/9/2/68/4587459,1959,The Use of the Family Council as a Technique in Reducing a Communication Barrier,Journal of Communication,2.0,2.0,Jean Binkley Mayhew,Jean,Mayhew,"1 Mr. Weaver (Ph.d., The Ohio State University, 1957) and Mrs. Mayhew (M.A., University of Michigan, 1951) are both assistant professors of speech and drama at Central Michigan College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jean+Mayhew,https://www.google.com/search?q=Jean+Binkley+Mayhew+mr+weaver+and+mrs+mayhew+are+both+assistant+professors+of+speech+and+drama+at+central+michigan+college,male,0.95,196185.0,High,Jean Binkley Mayhew,Jean,Mayhew,"1 Mr. Weaver (Ph.d., The Ohio State University, 1957) and Mrs. Mayhew (M.A., University of Michigan, 1951) are both assistant professors of speech and drama at Central Michigan College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jean+Mayhew,https://www.google.com/search?q=Jean+Binkley+Mayhew+mr+weaver+and+mrs+mayhew+are+both+assistant+professors+of+speech+and+drama+at+central+michigan+college,white,High,0.016837131,0.016935872,0.07482711,0.8913998,0.8913998,0.07482711,0.81657267,mr weaver and mrs mayhew are both assistant professors of speech and drama at central michigan college,"1 Mr. Weaver (Ph.d., The Ohio State University, 1957) and Mrs. Mayhew (M.A., University of Michigan, 1951) are both assistant professors of speech and drama at Central Michigan College",Royal Central School of Speech and Drama,API_QUERY,https://ror.org/05wtfef22,https://www.google.com/search?q=Jean+Mayhew&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1993.tb00317.x+1.0,10.1111/j.1468-2958.1993.tb00317.x,https://academic.oup.com/hcr/article/20/1/97/4564939,1993,European Managers’Interpretations of Participation: A Semantic Network Analysis,Human Communication Research,1.0,1.0,Cynthia Stohl,Cynthia,Stohl,1 Cynthia Stohl is a professor in the Department of Communication at Purdue University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cynthia+Stohl,https://www.google.com/search?q=Cynthia+Stohl+cynthia+stohl+is+a+professor+in+the+department+of+communication+at+purdue+university,female,0.99,31660.0,High,Cynthia Stohl,Cynthia,Stohl,1 Cynthia Stohl is a professor in the Department of Communication at Purdue University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cynthia+Stohl,https://www.google.com/search?q=Cynthia+Stohl+cynthia+stohl+is+a+professor+in+the+department+of+communication+at+purdue+university,white,High,0.002840216,0.0041610664,0.02564357,0.9673552,0.9673552,0.02564357,0.9417116,cynthia stohl is a professor in the department of communication at purdue university,1 Cynthia Stohl is a professor in the Department of Communication at Purdue University,Łukasiewicz Research Network - Institute of Welding,API_QUERY,https://ror.org/05xx8bb48,https://www.google.com/search?q=Cynthia+Stohl&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/comt.12032+1.0,10.1111/comt.12032,https://academic.oup.com/ct/article/24/2/105/4061164,2014,"Listening, Hearing, Sensing: Three Modes of Being and the Phenomenology of Charles Sanders Peirce",Communication Theory,2.0,1.0,Graham D. Bodie,Graham,Bodie,"1 Department of Communication Studies, Louisiana State University and Agricultural &amp; Mechanical College, Baton Rouge, LA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Graham+Bodie,https://www.google.com/search?q=Graham+D.+Bodie+department+of+communication+studies+louisiana+state+university+and+agricultural+amp+mechanical+college+baton+rouge+la+usa,male,0.99,8693.0,High,Graham D. Bodie,Graham,Bodie,"1 Department of Communication Studies, Louisiana State University and Agricultural &amp; Mechanical College, Baton Rouge, LA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Graham+Bodie,https://www.google.com/search?q=Graham+D.+Bodie+department+of+communication+studies+louisiana+state+university+and+agricultural+amp+mechanical+college+baton+rouge+la+usa,white,Low,0.009355794,0.17773981,0.045047212,0.7678572,0.7678572,0.17773981,0.5901174,department of communication studies louisiana state university and agricultural amp mechanical college baton rouge la usa,"1 Department of Communication Studies, Louisiana State University and Agricultural &amp; Mechanical College, Baton Rouge, LA, USA",Louisiana State University,Exact,https://ror.org/05ect4e57,https://www.google.com/search?q=Graham+Bodie&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2001.tb00127.x+4.0,10.1111/j.1083-6101.2001.tb00127.x,https://academic.oup.com/jcmc/article/6/4/JCMC641/4584234,2001,Evolving Pediatrician Perceptions of a Telemedicine Program,Journal of Computer-Mediated Communication,5.0,4.0,Georgina Peacock,Georgina,Peacock,"3 Department of Pediatrics, University of Kansas Medical Center",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Georgina+Peacock,https://www.google.com/search?q=Georgina+Peacock+department+of+pediatrics+university+of+kansas+medical+center,female,0.99,12530.0,High,Georgina Peacock,Georgina,Peacock,"3 Department of Pediatrics, University of Kansas Medical Center",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Georgina+Peacock,https://www.google.com/search?q=Georgina+Peacock+department+of+pediatrics+university+of+kansas+medical+center,white,Low,0.006509443,0.1750508,0.020477606,0.7979622,0.7979622,0.1750508,0.6229114,department of pediatrics university of kansas medical center,"3 Department of Pediatrics, University of Kansas Medical Center",University of Kansas Medical Center,Exact,https://ror.org/036c9yv20,https://www.google.com/search?q=Georgina+Peacock&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
