authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,race_prediction
10.1111/hcre.12039+1.0,10.1111/hcre.12039,https://academic.oup.com/hcr/article/41/1/55/4064414,2015,Two Studies Examining the Error Theory Underlying the Measurement Model of the Verbal Aggressiveness Scale,Human Communication Research,3.0,1.0,Michael J. Beatty,Michael,Beatty,"1 Department of Communication Studies, University of Miami, Coral Gables, FL 33146, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Beatty,https://www.google.com/search?q=Michael+J.+Beatty+department+of+communication+studies+university+of+miami+coral+gables+fl+usa,male,0.99,245870.0,High,Michael J. Beatty,Michael,Beatty,"1 Department of Communication Studies, University of Miami, Coral Gables, FL 33146, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Beatty,https://www.google.com/search?q=Michael+J.+Beatty+department+of+communication+studies+university+of+miami+coral+gables+fl+usa,white,High,0.0062125716,0.12478237,0.028431214,0.8405738,0.8405738,0.12478237,0.7157914,department of communication studies university of miami coral gables fl usa,"1 Department of Communication Studies, University of Miami, Coral Gables, FL 33146, USA,",University of Miami,Exact,https://ror.org/02dgjyy92,https://www.google.com/search?q=Michael+Beatty&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1995.tb00351.x+1.0,10.1111/j.1468-2958.1995.tb00351.x,https://academic.oup.com/hcr/article/21/3/354/4564880,1995,"Culture, Self, and Collectivist Communication: Linking Culture to Individual Behavior",Human Communication Research,2.0,1.0,Theodore M. Singelis,Theodore,Singelis,"1 Theodore M. Singelis (M.A., University of Hawaii at Manoa, 1992) is a doctoral candidate in the Department of Psychology at the University of Hawaii at Manoa and a Degree Scholar in the Program for Cultural Studies at the East-West Center, Honolulu, Hawaii",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Theodore+Singelis,https://www.google.com/search?q=Theodore+M.+Singelis+theodore+m+singelis+is+a+doctoral+candidate+in+the+department+of+psychology+at+the+university+of+hawaii+at+manoa+and+a+degree+scholar+in+the+program+for+cultural+studies+at+the+east+west+center+honolulu+hawaii,male,0.98,2116.0,High,Theodore M. Singelis,Theodore,Singelis,"1 Theodore M. Singelis (M.A., University of Hawaii at Manoa, 1992) is a doctoral candidate in the Department of Psychology at the University of Hawaii at Manoa and a Degree Scholar in the Program for Cultural Studies at the East-West Center, Honolulu, Hawaii",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Theodore+Singelis,https://www.google.com/search?q=Theodore+M.+Singelis+theodore+m+singelis+is+a+doctoral+candidate+in+the+department+of+psychology+at+the+university+of+hawaii+at+manoa+and+a+degree+scholar+in+the+program+for+cultural+studies+at+the+east+west+center+honolulu+hawaii,white,High,0.0059455424,0.01796116,0.05199792,0.9240954,0.9240954,0.05199792,0.8720975,theodore m singelis is a doctoral candidate in the department of psychology at the university of hawaii at manoa and a degree scholar in the program for cultural studies at the east west center honolulu hawaii,"1 Theodore M. Singelis (M.A., University of Hawaii at Manoa, 1992) is a doctoral candidate in the Department of Psychology at the University of Hawaii at Manoa and a Degree Scholar in the Program for Cultural Studies at the East-West Center, Honolulu, Hawaii",University of Hawaii at Manoa,Exact,https://ror.org/01wspgy28,https://www.google.com/search?q=Theodore+Singelis&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2007.00329.x+4.0,10.1111/j.1083-6101.2007.00329.x,https://academic.oup.com/jcmc/article/12/2/362/4582969,2007,The Influences of Deception and Computer-Mediation on Dyadic Negotiations,Journal of Computer-Mediated Communication,4.0,4.0,Joey F. George,Joey,George,1 College of Business Florida State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joey+George,https://www.google.com/search?q=Joey+F.+George+college+of+business+florida+state+university,male,0.83,11459.0,High,Joey F. George,Joey,George,1 College of Business Florida State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joey+George,https://www.google.com/search?q=Joey+F.+George+college+of+business+florida+state+university,white,Low,0.049586587,0.17024049,0.034044255,0.74612874,0.74612874,0.17024049,0.5758883,college of business florida state university,1 College of Business Florida State University,Florida State University,Exact,https://ror.org/05g3dte14,https://www.google.com/search?q=Joey+George&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1993.tb01309.x+1.0,10.1111/j.1460-2466.1993.tb01309.x,https://academic.oup.com/joc/article/43/4/98/4160179,1993,Critical Communication Research at the Crossroads,Journal of Communication,1.0,1.0,Robert W. McChesney,Robert,Mcchesney,1 Robert W. McChesney is an assistant professor in the School of Journalism and Mass Communication at the University of Wisconsin-Madison.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Mcchesney,https://www.google.com/search?q=Robert+W.+McChesney+robert+w+mcchesney+is+an+assistant+professor+in+the+school+of+journalism+and+mass+communication+at+the+university+of+wisconsin+madison,male,0.99,177418.0,High,Robert W. McChesney,Robert,Mcchesney,1 Robert W. McChesney is an assistant professor in the School of Journalism and Mass Communication at the University of Wisconsin-Madison.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Mcchesney,https://www.google.com/search?q=Robert+W.+McChesney+robert+w+mcchesney+is+an+assistant+professor+in+the+school+of+journalism+and+mass+communication+at+the+university+of+wisconsin+madison,white,High,0.003970319,0.034176607,0.02181724,0.9400358,0.9400358,0.034176607,0.90585923,robert w mcchesney is an assistant professor in the school of journalism and mass communication at the university of wisconsin madison,1 Robert W. McChesney is an assistant professor in the School of Journalism and Mass Communication at the University of Wisconsin-Madison.,Ghana Institute of Journalism,API_QUERY,https://ror.org/03f6z9r32,https://www.google.com/search?q=Robert+Mcchesney&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcc4.12191+3.0,10.1111/jcc4.12191,https://academic.oup.com/jcmc/article/22/4/163/4665715,2017,Incivility and Political Identity on the Internet: Intergroup Factors as Predictors of Incivility in Discussions of News Online,Journal of Computer-Mediated Communication,4.0,3.0,Kevin Coe,Kevin,Coe,"2 Department of Communication, University of Utah, Salt Lake City, UT 84112,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kevin+Coe,https://www.google.com/search?q=Kevin+Coe+department+of+communication+university+of+utah+salt+lake+city+ut,male,0.99,157365.0,High,Kevin Coe,Kevin,Coe,"2 Department of Communication, University of Utah, Salt Lake City, UT 84112,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kevin+Coe,https://www.google.com/search?q=Kevin+Coe+department+of+communication+university+of+utah+salt+lake+city+ut,white,High,0.019685708,0.0653258,0.031715475,0.883273,0.883273,0.0653258,0.8179472,department of communication university of utah salt lake city ut,"2 Department of Communication, University of Utah, Salt Lake City, UT 84112,",University of Utah,Exact,https://ror.org/03r0ha626,https://www.google.com/search?q=Kevin+Coe&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2011.01594.x+1.0,10.1111/j.1460-2466.2011.01594.x,https://academic.oup.com/joc/article/61/6/1161/4098496,2011,"Media, Instability, and Democracy: Examining the Granger-Causal Relationships of 122 Countries From 1946 to 2003",Journal of Communication,1.0,1.0,Jacob Groshek,Jacob,Groshek,"1 Department of Media and Communication, Erasmus School of History, Culture and Communication, Erasmus University, Rotterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jacob+Groshek,https://www.google.com/search?q=Jacob+Groshek+department+of+media+and+communication+erasmus+school+of+history+culture+and+communication+erasmus+university+rotterdam+the+netherlands,male,0.99,15119.0,High,Jacob Groshek,Jacob,Groshek,"1 Department of Media and Communication, Erasmus School of History, Culture and Communication, Erasmus University, Rotterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jacob+Groshek,https://www.google.com/search?q=Jacob+Groshek+department+of+media+and+communication+erasmus+school+of+history+culture+and+communication+erasmus+university+rotterdam+the+netherlands,white,High,0.0013974516,0.0021320481,0.021115677,0.9753548,0.9753548,0.021115677,0.95423913,department of media and communication erasmus school of history culture and communication erasmus university rotterdam the netherlands,"1 Department of Media and Communication, Erasmus School of History, Culture and Communication, Erasmus University, Rotterdam, The Netherlands",Erasmus University Rotterdam,Exact,https://ror.org/057w15z03,https://www.google.com/search?q=Jacob+Groshek&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1980.tb00151.x+1.0,10.1111/j.1468-2958.1980.tb00151.x,https://academic.oup.com/hcr/article/6/4/299/4626840,1980,"Group Attitude Uniformity and Connectivity of Organizational Communication Networks for Production, Innovation, and Maintenance Content",Human Communication Research,1.0,1.0,James A. Danowski,James,Danowski,"1 James Danowski (Ph.D., Michigan State University, 1974) is assistant professor of communications in the Annenberg School of Communications at the University of Southern California, Los Angeles, California 90007. This study accepted for publication September 13, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Danowski,https://www.google.com/search?q=James+A.+Danowski+james+danowski+is+assistant+professor+of+communications+in+the+annenberg+school+of+communications+at+the+university+of+southern+california+los+angeles+california+this+study+accepted+for+publication+september,male,0.99,117309.0,High,James A. Danowski,James,Danowski,"1 James Danowski (Ph.D., Michigan State University, 1974) is assistant professor of communications in the Annenberg School of Communications at the University of Southern California, Los Angeles, California 90007. This study accepted for publication September 13, 1979",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Danowski,https://www.google.com/search?q=James+A.+Danowski+james+danowski+is+assistant+professor+of+communications+in+the+annenberg+school+of+communications+at+the+university+of+southern+california+los+angeles+california+this+study+accepted+for+publication+september,white,High,0.0008691519,0.00044168628,0.008967024,0.9897221,0.9897221,0.008967024,0.98075503,james danowski is assistant professor of communications in the annenberg school of communications at the university of southern california los angeles california this study accepted for publication september,"1 James Danowski (Ph.D., Michigan State University, 1974) is assistant professor of communications in the Annenberg School of Communications at the University of Southern California, Los Angeles, California 90007. This study accepted for publication September 13, 1979",University of Southern California,Exact,https://ror.org/03taz7m60,https://www.google.com/search?q=James+Danowski&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12101+1.0,10.1111/hcre.12101,https://academic.oup.com/hcr/article/43/2/193/4064823,2017,"Can the Media Help Women Be Better at Math? Stereotype Threat, Selective Exposure, Media Effects, and Women's Math Performance",Human Communication Research,2.0,1.0,Kate T. Luong,Kate,Luong,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Luong,https://www.google.com/search?q=Kate+T.+Luong+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.98,38791.0,High,Kate T. Luong,Kate,Luong,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kate+Luong,https://www.google.com/search?q=Kate+T.+Luong+school+of+communication+the+ohio+state+university+columbus+oh+usa,api,High,0.9957717,0.000121311605,0.00073864585,0.0033683113,0.9957717,0.0033683113,0.9924034,school of communication the ohio state university columbus oh usa,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA,",The Ohio State University,Exact,https://ror.org/00rs6vg23,https://www.google.com/search?q=Kate+Luong&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2006.00321.x+1.0,10.1111/j.1083-6101.2006.00321.x,https://academic.oup.com/jcmc/article/12/1/189/4583027,2006,"Speed, International Security, and “New War” Coverage in Cyberspace",Journal of Computer-Mediated Communication,2.0,1.0,Lucas Walsh,Lucas,Walsh,"1 Institute for Citizenship &amp; Globalization Deakin University, Melbourne",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lucas+Walsh,https://www.google.com/search?q=Lucas+Walsh+institute+for+citizenship+amp+globalization+deakin+university+melbourne,male,0.98,40689.0,High,Lucas Walsh,Lucas,Walsh,"1 Institute for Citizenship &amp; Globalization Deakin University, Melbourne",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lucas+Walsh,https://www.google.com/search?q=Lucas+Walsh+institute+for+citizenship+amp+globalization+deakin+university+melbourne,white,High,0.011064934,0.028688282,0.034571875,0.92567486,0.92567486,0.034571875,0.89110297,institute for citizenship amp globalization deakin university melbourne,"1 Institute for Citizenship &amp; Globalization Deakin University, Melbourne",Deakin University,Exact,https://ror.org/02czsnj07,https://www.google.com/search?q=Lucas+Walsh&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2006.00315.x+1.0,10.1111/j.1460-2466.2006.00315.x,https://academic.oup.com/joc/article/56/4/689/4102562,2006,Does Misery Love Company? Exploring the Therapeutic Effects of TV Viewing on Regretted Experiences,Journal of Communication,4.0,1.0,Robin L Nabi,Robin,Nabi,"1 Department of Communication, University of California, Santa Barbara, CA 93106",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Nabi,https://www.google.com/search?q=Robin+L+Nabi+department+of+communication+university+of+california+santa+barbara+ca,male,0.93,34003.0,High,Robin L Nabi,Robin,Nabi,"1 Department of Communication, University of California, Santa Barbara, CA 93106",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Nabi,https://www.google.com/search?q=Robin+L+Nabi+department+of+communication+university+of+california+santa+barbara+ca,api,Low,0.5494114,0.062392,0.025832755,0.36236382,0.5494114,0.36236382,0.1870476,department of communication university of california santa barbara ca,"1 Department of Communication, University of California, Santa Barbara, CA 93106","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,https://www.google.com/search?q=Robin+Nabi&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/hcr/hqab008+5.0,10.1093/hcr/hqab008,https://academic.oup.com/hcr/article/47/4/364/6333546,2021,A Recipe for Success: The Effect of Dyadic Communication and Cooperative Gameplay on Subsequent Non-gaming Task Performance,Human Communication Research,6.0,5.0,Ryan R Tan,Ryan,Tan,"Media Studies, Donald P. Bellisario College of Communications, Pennsylvania State University , University Park, PA 16802,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ryan+Tan,https://www.google.com/search?q=Ryan+R+Tan+media+studies+donald+p+bellisario+college+of+communications+pennsylvania+state+university+university+park+pa+usa,male,0.99,45164.0,High,Ryan R Tan,Ryan,Tan,"Media Studies, Donald P. Bellisario College of Communications, Pennsylvania State University , University Park, PA 16802,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ryan+Tan,https://www.google.com/search?q=Ryan+R+Tan+media+studies+donald+p+bellisario+college+of+communications+pennsylvania+state+university+university+park+pa+usa,api,High,0.9634199,0.008109444,0.0046386356,0.023832072,0.9634199,0.023832072,0.93958783,media studies donald p bellisario college of communications pennsylvania state university university park pa usa,"Media Studies, Donald P. Bellisario College of Communications, Pennsylvania State University , University Park, PA 16802,  USA",Pennsylvania State University,Exact,https://ror.org/04p491231,https://www.google.com/search?q=Ryan+Tan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/ct/qtaa015+1.0,10.1093/ct/qtaa015,https://academic.oup.com/ct/article/31/4/758/5891340,2021,Developmental Stages of Information and Communication Technology,Communication Theory,1.0,1.0,Anthony Löwstedt,Anthony,Löwstedt,"Department of Media Communications, Webster Vienna Private University , Wien,  Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anthony+Löwstedt,https://www.google.com/search?q=Anthony+L%C3%B6wstedt+department+of+media+communications+webster+vienna+private+university+wien+austria,male,0.99,98251.0,High,Anthony Löwstedt,Anthony,Löwstedt,"Department of Media Communications, Webster Vienna Private University , Wien,  Austria",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anthony+Löwstedt,https://www.google.com/search?q=Anthony+L%C3%B6wstedt+department+of+media+communications+webster+vienna+private+university+wien+austria,white,High,0.010857084,0.0034909842,0.029031519,0.9566205,0.9566205,0.029031519,0.927589,department of media communications webster vienna private university wien austria,"Department of Media Communications, Webster Vienna Private University , Wien,  Austria",Webster Vienna Private University,Exact,https://ror.org/03nhjjj32,https://www.google.com/search?q=Anthony+Löwstedt&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1985.tb00062.x+2.0,10.1111/j.1468-2958.1985.tb00062.x,https://academic.oup.com/hcr/article/11/4/593/4587807,1985,Events that Increase Uncertainty in Personal Relationships,Human Communication Research,2.0,2.0,James M. Honeycutt,James,Honeycutt,"1 Sally Planalp (Ph.D., University of Wisconsin, 1983) is an assistant professor and James M. Honeycutt (M.S., Purdue University, 1981) is a doctoral candidate in the Department of Speech Communication, University of Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Honeycutt,https://www.google.com/search?q=James+M.+Honeycutt+sally+planalp+is+an+assistant+professor+and+james+m+honeycutt+is+a+doctoral+candidate+in+the+department+of+speech+communication+university+of+illinois,male,0.99,117309.0,High,James M. Honeycutt,James,Honeycutt,"1 Sally Planalp (Ph.D., University of Wisconsin, 1983) is an assistant professor and James M. Honeycutt (M.S., Purdue University, 1981) is a doctoral candidate in the Department of Speech Communication, University of Illinois",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Honeycutt,https://www.google.com/search?q=James+M.+Honeycutt+sally+planalp+is+an+assistant+professor+and+james+m+honeycutt+is+a+doctoral+candidate+in+the+department+of+speech+communication+university+of+illinois,white,High,0.0039462186,0.0292109,0.029208776,0.93763417,0.93763417,0.0292109,0.90842324,sally planalp is an assistant professor and james m honeycutt is a doctoral candidate in the department of speech communication university of illinois,"1 Sally Planalp (Ph.D., University of Wisconsin, 1983) is an assistant professor and James M. Honeycutt (M.S., Purdue University, 1981) is a doctoral candidate in the Department of Speech Communication, University of Illinois",Łukasiewicz Research Network - Institute of Welding,API_QUERY,https://ror.org/05xx8bb48,https://www.google.com/search?q=James+Honeycutt&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12052+3.0,10.1111/jcom.12052,https://academic.oup.com/joc/article/63/6/1070/4086004,2013,A Content Analysis of Print News Coverage of Media Violence and Aggression Research,Journal of Communication,6.0,3.0,Daphna Yeshua-Katz,Daphna,Yeshua-Katz,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daphna+Yeshua-Katz,https://www.google.com/search?q=Daphna+Yeshua-Katz+department+of+telecommunications+indiana+university+bloomington+in+usa,female,0.9,21.0,Low,Daphna Yeshua-Katz,Daphna,Yeshua-Katz,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daphna+Yeshua-Katz,https://www.google.com/search?q=Daphna+Yeshua-Katz+department+of+telecommunications+indiana+university+bloomington+in+usa,white,High,0.0039051883,0.0026676126,0.032282602,0.9611446,0.9611446,0.032282602,0.92886204,department of telecommunications indiana university bloomington in usa,"1 Department of Telecommunications, Indiana University, Bloomington, IN, 47405, USA",Indiana University Bloomington,Exact,https://ror.org/02k40bc56,https://www.google.com/search?q=Daphna+Yeshua-Katz&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/cccr.12154+1.0,10.1111/cccr.12154,https://academic.oup.com/ccc/article/10/2/261/3956599,2017,Conviviality Is Not Enough: A Communication Perspective to the City of Difference,"Communication, Culture and Critique",1.0,1.0,Myria Georgiou,Myria,Georgiou,"1 Media and Communications, London School of Economics and Political Science–LSE, London, WC2A 2AE, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Myria+Georgiou,https://www.google.com/search?q=Myria+Georgiou+media+and+communications+london+school+of+economics+and+political+science+lse+london+wc+a+ae+uk,female,0.97,184.0,Low,Myria Georgiou,Myria,Georgiou,"1 Media and Communications, London School of Economics and Political Science–LSE, London, WC2A 2AE, UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Myria+Georgiou,https://www.google.com/search?q=Myria+Georgiou+media+and+communications+london+school+of+economics+and+political+science+lse+london+wc+a+ae+uk,white,High,0.0086462265,0.102017626,0.041507848,0.84782827,0.84782827,0.102017626,0.7458106,media and communications london school of economics and political science lse london wc a ae uk,"1 Media and Communications, London School of Economics and Political Science–LSE, London, WC2A 2AE, UK",London School of Economics and Political Science,Exact,https://ror.org/0090zs177,https://www.google.com/search?q=Myria+Georgiou&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1997.tb02717.x+1.0,10.1111/j.1460-2466.1997.tb02717.x,https://academic.oup.com/joc/article/47/3/68/4160323,1997,Manufacturing Visions of Society and History in Textbooks,Journal of Communication,1.0,1.0,David D. Perlmutter,David,Perlmutter,"1 Manship School of Mass Communication, Louisiana State University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Perlmutter,https://www.google.com/search?q=David+D.+Perlmutter+manship+school+of+mass+communication+louisiana+state+university+usa,male,0.99,501011.0,High,David D. Perlmutter,David,Perlmutter,"1 Manship School of Mass Communication, Louisiana State University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Perlmutter,https://www.google.com/search?q=David+D.+Perlmutter+manship+school+of+mass+communication+louisiana+state+university+usa,white,High,0.0046073818,0.022535555,0.027684638,0.94517237,0.94517237,0.027684638,0.91748774,manship school of mass communication louisiana state university usa,"1 Manship School of Mass Communication, Louisiana State University, USA",Louisiana State University,Exact,https://ror.org/05ect4e57,https://www.google.com/search?q=David+Perlmutter&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12138+1.0,10.1111/jcom.12138,https://academic.oup.com/joc/article/65/1/170/4082360,2015,Communication Content and Knowledge Content Matters: Integrating Manipulation and Observation in Studying News and Discussion Learning Effects,Journal of Communication,2.0,1.0,William P. Eveland,William,Eveland,"1 School of Communication &amp; Department of Political Science, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Eveland,https://www.google.com/search?q=William+P.+Eveland+school+of+communication+amp+department+of+political+science+the+ohio+state+university+columbus+oh+usa,male,0.99,64097.0,High,William P. Eveland,William,Eveland,"1 School of Communication &amp; Department of Political Science, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Eveland,https://www.google.com/search?q=William+P.+Eveland+school+of+communication+amp+department+of+political+science+the+ohio+state+university+columbus+oh+usa,white,High,0.0029544893,0.0725473,0.026759958,0.8977382,0.8977382,0.0725473,0.8251909,school of communication amp department of political science the ohio state university columbus oh usa,"1 School of Communication &amp; Department of Political Science, The Ohio State University, Columbus, OH, 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,https://www.google.com/search?q=William+Eveland&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1989.tb00196.x+3.0,10.1111/j.1468-2958.1989.tb00196.x,https://academic.oup.com/hcr/article/15/4/493/4584124,1989,Emotional Television Scenes and Hemispheric Specialization,Human Communication Research,4.0,3.0,Esther Thorson,Esther,Thorson,"2 Esther Thorson (Ph.D., University of Minnesota, 1974) is an Associate Professor in the School of Journalism and Mass Communication, University of Wisconsin—Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Esther+Thorson,https://www.google.com/search?q=Esther+Thorson+esther+thorson+is+an+associate+professor+in+the+school+of+journalism+and+mass+communication+university+of+wisconsin+madison,female,0.99,43885.0,High,Esther Thorson,Esther,Thorson,"2 Esther Thorson (Ph.D., University of Minnesota, 1974) is an Associate Professor in the School of Journalism and Mass Communication, University of Wisconsin—Madison",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Esther+Thorson,https://www.google.com/search?q=Esther+Thorson+esther+thorson+is+an+associate+professor+in+the+school+of+journalism+and+mass+communication+university+of+wisconsin+madison,white,Low,0.009380672,0.16931319,0.022717763,0.7985884,0.7985884,0.16931319,0.6292752,esther thorson is an associate professor in the school of journalism and mass communication university of wisconsin madison,"2 Esther Thorson (Ph.D., University of Minnesota, 1974) is an Associate Professor in the School of Journalism and Mass Communication, University of Wisconsin—Madison",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Esther+Thorson&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
