doi,url,title,journal,datePublished,authorName,numberOfAuthors,authorPosition,affiliation
10.1111/j.1460-2466.1998.tb02732.x,https://academic.oup.com/joc/article/48/1/3/4108125,Media Literacy,Journal of Communication,2006-02-07,Alan M. Rubin,1.0,1.0,
10.1111/j.1460-2466.1998.tb02733.x,https://academic.oup.com/joc/article/48/1/5/4110059,"Media Literacy, Media Education, and the Academy",Journal of Communication,2006-02-07,William G. Christ,2.0,1.0,"1 Department of Communication, Trinity University."
10.1111/j.1460-2466.1998.tb02733.x,https://academic.oup.com/joc/article/48/1/5/4110059,"Media Literacy, Media Education, and the Academy",Journal of Communication,2006-02-07,W. James Potter,2.0,2.0,"2 Department of Communication, University of California-Santa Barbara, USA"
10.1111/j.1460-2466.1998.tb02734.x,https://academic.oup.com/joc/article/48/1/16/4110072,The Seven Great Debates in the Media Literacy Movement,Journal of Communication,2006-02-07,Renée Hobbs,1.0,1.0,1 Babson College and Clark University's Hiatt Center for Urban Education
10.1111/j.1460-2466.1998.tb02735.x,https://academic.oup.com/joc/article/48/1/33/4108126,Media Education in the Uk: Moving Beyond Protectionism,Journal of Communication,2006-02-07,David Buckingham,1.0,1.0,"1 Institute of Education, University of London, London, UK"
10.1111/j.1460-2466.1998.tb02736.x,https://academic.oup.com/joc/article/48/1/44/4108131,Media Literacy Perspectives,Journal of Communication,2006-02-07,James A. Brown,1.0,1.0,"1 Telecommunication and Film Department, University of Alabama, USA"
10.1111/j.1460-2466.1998.tb02737.x,https://academic.oup.com/joc/article/48/1/58/4108134,Obstacles to the Development of Media Education in the United States,Journal of Communication,2006-02-07,Robert Kubey,1.0,1.0,"1 Department of Communication, Rutgers University, USA"
10.1111/j.1460-2466.1998.tb02738.x,https://academic.oup.com/joc/article/48/1/70/4108138,Visual Aspects of Media Literacy,Journal of Communication,2006-02-07,Paul Messaris,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, USA"
10.1111/j.1460-2466.1998.tb02739.x,https://academic.oup.com/joc/article/48/1/81/4108143,Contextual Media Aesthetics as the Basis for Media Literacy,Journal of Communication,2006-02-07,Herbert Zettl,1.0,1.0,"1 Broadcast and Electronic Communication Arts Department, San Francisco State University, USA"
10.1111/j.1460-2466.1998.tb02740.x,https://academic.oup.com/joc/article/48/1/96/4108146,Multiple Media Literacies,Journal of Communication,2006-02-07,Joshua Meyrowitz,1.0,1.0,"1 Department of Communication, University of New Hampshire, USA"
10.1111/j.1460-2466.1998.tb02741.x,https://academic.oup.com/joc/article/48/1/109/4108150,The Struggle Over Media Literacy,Journal of Communication,2006-02-07,Justin Lewis,2.0,1.0,"1 Department of Communication, University of Massachusetts, USA"
10.1111/j.1460-2466.1998.tb02741.x,https://academic.oup.com/joc/article/48/1/109/4108150,The Struggle Over Media Literacy,Journal of Communication,2006-02-07,Sut Jhally,2.0,2.0,"1 Department of Communication, University of Massachusetts, USA"
10.1111/j.1460-2466.1998.tb02742.x,https://academic.oup.com/joc/article/48/1/122/4110110,Popular Culture and Media Studies,Journal of Communication,2006-02-07,András Szántó,1.0,1.0,1 Columbia University
10.1111/j.1460-2466.1998.tb02743.x,https://academic.oup.com/joc/article/48/1/128/4108156,Book Reviews,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1998.tb02744.x,https://academic.oup.com/joc/article/48/1/156/4110114,Editorial Guidelines,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02722.x,https://academic.oup.com/joc/article/47/4/4/4160308,Conflict and Continuity,Journal of Communication,2006-02-07,Alan M. Rubin,1.0,1.0,
10.1093/jcom/47.4.139,https://academic.oup.com/joc/article/47/4/139/4859719,Response to Kepplinger,Journal of Communication,2006-02-07,Christopher Simpson,1.0,1.0,1 American University
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Michael Pfau,7.0,1.0,"1 School of Journalism and mass Communication, University of Wisconsin-Madison, USA"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Kathleen E. Kendall,7.0,2.0,"2 Department of Communication, State University of New York, Albany, USA"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Tom Reichert,7.0,3.0,"3 Department of Communication, University of Arizona, USA"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Susan A. Hellweg,7.0,4.0,"4 Department of Communication, San Diego State University, USA"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Waipeng Lee,7.0,5.0,"5 Communication Studies, Nanyang Technological University, Singapore"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Kyle James Tusing,7.0,6.0,"1 School of Journalism and mass Communication, University of Wisconsin-Madison, USA"
10.1111/j.1460-2466.1997.tb02723.x,https://academic.oup.com/joc/article/47/4/6/4160309,Influence of Communication During the Distant Phase of the 1996 Republican Presidential Primary Campaign,Journal of Communication,2006-02-07,Theodore O. Prosise,7.0,7.0,"6 Department of Communication, University of Southern California, USA"
10.1111/j.1460-2466.1997.tb02724.x,https://academic.oup.com/joc/article/47/4/27/4160324,American Journalism and the Decline in Event-Centered Reporting,Journal of Communication,2006-02-07,Kevin G. Barnhurst,2.0,1.0,"1 Syracuse University, USA"
10.1111/j.1460-2466.1997.tb02724.x,https://academic.oup.com/joc/article/47/4/27/4160324,American Journalism and the Decline in Event-Centered Reporting,Journal of Communication,2006-02-07,Diana Mutz,2.0,2.0,"2 University of Wisconsin-Madison, USA"
10.1111/j.1460-2466.1997.tb02725.x,https://academic.oup.com/joc/article/47/4/54/4160330,Effect of Three Communication Technologies on Mass Media Spending in Belgium,Journal of Communication,2006-02-07,Michel Dupagne,1.0,1.0,"1 School of Communication, University of Miami, USA"
10.1111/j.1460-2466.1997.tb02726.x,https://academic.oup.com/joc/article/47/4/69/4160337,Editing Strategies in Television News Documentaries,Journal of Communication,2006-02-07,Richard J. Schaefer,1.0,1.0,"1 Department of Communication and Journalism, University of New Mexico, USA"
10.1111/j.1460-2466.1997.tb02727.x,https://academic.oup.com/joc/article/47/4/89/4160349,"The Changing Generic Location of Crime in Film: A Content Analysis of Film Synopses, 1945–1991",Journal of Communication,2006-02-07,Jessica Allen,3.0,1.0,"1 London School of Economics and Political Science, London, UK"
10.1111/j.1460-2466.1997.tb02727.x,https://academic.oup.com/joc/article/47/4/89/4160349,"The Changing Generic Location of Crime in Film: A Content Analysis of Film Synopses, 1945–1991",Journal of Communication,2006-02-07,Sonia Livingstone,3.0,2.0,"1 London School of Economics and Political Science, London, UK"
10.1111/j.1460-2466.1997.tb02727.x,https://academic.oup.com/joc/article/47/4/89/4160349,"The Changing Generic Location of Crime in Film: A Content Analysis of Film Synopses, 1945–1991",Journal of Communication,2006-02-07,Robert Reiner,3.0,3.0,"2 Law Department, School of Economics and Political Science, London, UK"
10.1111/j.1460-2466.1997.tb02728.x,https://academic.oup.com/joc/article/47/4/102/4160351,Political Correctness and Academic Principles: A Reply to Simpson,Journal of Communication,2006-02-07,Hans Mathias Kepplinger,1.0,1.0,1 University of Mainz
10.1111/j.1460-2466.1997.tb02729.x,https://academic.oup.com/joc/article/47/4/118/4160354,Communication in the Age of Negotiation,Journal of Communication,2006-02-07,Stanley A. Deetz,1.0,1.0,"1 University of Colorado, Boulder, CO, USA"
10.1093/jcom/47.4.142,https://academic.oup.com/joc/article/47/4/142/4859732,"Identity, Body, and Community in On-line life",Journal of Communication,2006-02-07,Nancy K. Baym,1.0,1.0,1 Wayne State University
10.1093/jcom/47.4.149,https://academic.oup.com/joc/article/47/4/149/4859733,"Discursive Investigations of Nature, Science, and Environmental Crises",Journal of Communication,2006-02-07,Jean Retzinger,1.0,1.0,"1 University of California, Berkeley"
10.1093/jcom/47.4.165,https://academic.oup.com/joc/article/47/4/165/4859734,Working Hard for a Living: Labor And Media,Journal of Communication,2006-02-07,Eileen R. Meehan,1.0,1.0,1 University of Arizona
10.1093/jcom/47.4.170,https://academic.oup.com/joc/article/47/4/170/4859735,The National Television Violence Studies,Journal of Communication,2006-02-07,Steven Chaffee,1.0,1.0,1 Stanford University
10.1111/j.1460-2466.1997.tb02730.x,https://academic.oup.com/joc/article/47/4/174/4160355,Book Reviews,Journal of Communication,2006-02-07,,,,
10.1093/jcom/47.4.174,https://academic.oup.com/joc/article/47/4/174/4859720,"Convergence: Integrating Media, Information &amp; Communication",Journal of Communication,2006-02-07,Bruce C. Klopfenstein,1.0,1.0,1 Bowling Green State University
10.1093/jcom/47.4.176,https://academic.oup.com/joc/article/47/4/176/4859721,Copyrighting Culture: The Political Economy of Intellectual Property,Journal of Communication,2006-02-07,Thomas Streeter,1.0,1.0,1 University of Vermont
10.1093/jcom/47.4.178,https://academic.oup.com/joc/article/47/4/178/4859722,Regulating Media: The Experience of Six Countries,Journal of Communication,2006-02-07,Daniel Brenner,1.0,1.0,1 National Cable Television Association
10.1093/jcom/47.4.180,https://academic.oup.com/joc/article/47/4/180/4859723,Mass Media and Free Trade: NAFTA and the Cultural Industries,Journal of Communication,2006-02-07,Frederick Wasser,1.0,1.0,1 Columbia University
10.1093/jcom/47.4.183,https://academic.oup.com/joc/article/47/4/183/4859724,Sign Wars: The Cluttered Landscape of Advertising,Journal of Communication,2006-02-07,Asa Berger Arthur,1.0,1.0,1 San Francisco State University
10.1093/jcom/47.4.185,https://academic.oup.com/joc/article/47/4/185/4859725,Monopoly Television: MTV’s Quest To Control the Music,Journal of Communication,2006-02-07,McCourt Tom,1.0,1.0,1 Valdosta State University
10.1093/jcom/47.4.187,https://academic.oup.com/joc/article/47/4/187/4859726,"Radio Priest: Charles Coughlin, the Father of Hate Radio",Journal of Communication,2006-02-07,Susan Zickmund,1.0,1.0,1 Augustana College
10.1093/jcom/47.4.189,https://academic.oup.com/joc/article/47/4/189/4859727,Germany 1945: Views of War and Violence,Journal of Communication,2006-02-07,Hanno Hardt,1.0,1.0,1 University of Iowa
10.1093/jcom/47.4.191,https://academic.oup.com/joc/article/47/4/191/4859728,Children and the Movies: Media Influence and the Payne Fund Controversy,Journal of Communication,2006-02-07,JoEllen Fisherkeller,1.0,1.0,1 New York University
10.1093/jcom/47.4.194,https://academic.oup.com/joc/article/47/4/194/4859729,"Blackface, White Noise: Jewish Immigrants in the Hollywood Melting Pot",Journal of Communication,2006-02-07,Judith E. Smith,1.0,1.0,1 University of Massachusetts
10.1093/jcom/47.4.197,https://academic.oup.com/joc/article/47/4/197/4859730,History by Hollywood: The Use and Abuse of the American Past,Journal of Communication,2006-02-07,Mark Jancovich,1.0,1.0,1 University of Nottingham
10.1093/jcom/47.4.199,https://academic.oup.com/joc/article/47/4/199/4859731,Relating: Dialogues &amp; Dialectics,Journal of Communication,2006-02-07,Alan L. Sillars,1.0,1.0,1 University of Montana
10.1093/jcom/47.4.202,https://academic.oup.com/joc/article/47/4/202/4859736,Index of Authors and Reviewers,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02714.x,https://academic.oup.com/joc/article/47/3/3/4160296,United Colors and Untied Meanings: Benetton and the Commodification of Social Issues,Journal of Communication,2006-02-07,Serra A. Tinic,1.0,1.0,"1 School of Journalism, Indiana University, Bloomington, USA"
10.1111/j.1460-2466.1997.tb02715.x,https://academic.oup.com/joc/article/47/3/26/4160304,Strategy and Issue Frames in Election Campaign Coverage: A Social Cognitive Account of Framing Effects,Journal of Communication,2006-02-07,June Woong Rhee,1.0,1.0,"1 Seoul National University, Korea"
10.1111/j.1460-2466.1997.tb02716.x,https://academic.oup.com/joc/article/47/3/49/4160317,Patterns of Deviance in Crime News,Journal of Communication,2006-02-07,David Pritchard,2.0,1.0,"1 Department of Mass Communication, University of Wisconsin-Milwaukee, USA"
10.1111/j.1460-2466.1997.tb02716.x,https://academic.oup.com/joc/article/47/3/49/4160317,Patterns of Deviance in Crime News,Journal of Communication,2006-02-07,Karen D. Hughes,2.0,2.0,"1 Department of Mass Communication, University of Wisconsin-Milwaukee, USA"
10.1111/j.1460-2466.1997.tb02717.x,https://academic.oup.com/joc/article/47/3/68/4160323,Manufacturing Visions of Society and History in Textbooks,Journal of Communication,2006-02-07,David D. Perlmutter,1.0,1.0,"1 Manship School of Mass Communication, Louisiana State University, USA"
10.1111/j.1460-2466.1997.tb02718.x,https://academic.oup.com/joc/article/47/3/82/4160333,Television News and International Earthquake Relief,Journal of Communication,2006-02-07,Adam F. Simon,1.0,1.0,"1 University of Washington, USA"
10.1111/j.1460-2466.1997.tb02719.x,https://academic.oup.com/joc/article/47/3/94/4160338,Red Toryism: George Grant's Communication Philosophy,Journal of Communication,2006-02-07,Robert E. Babe,1.0,1.0,1 University of Ottawa and Concordia University
10.1111/j.1460-2466.1997.tb02720.x,https://academic.oup.com/joc/article/47/3/102/4160344,The Quest for Public Journalism,Journal of Communication,2006-02-07,Hanno Hardt,1.0,1.0,1 University of Iowa and University of Ljubljana
10.1111/j.1460-2466.1997.tb02721.x,https://academic.oup.com/joc/article/47/3/110/4160345,Book Reviews,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02703.x,https://academic.oup.com/joc/article/47/2/3/4160282,"20 Years of Television in Israel: Are There Long-run Effects on Values, Social Connectedness, and Cultural Practices?",Journal of Communication,2006-02-07,Elihu Katz,3.0,1.0,"1 Departments of Sociology, Communication, the Guttman Institute of Applied Social Research, Hebrew University of Jerusalem, Israel"
10.1111/j.1460-2466.1997.tb02703.x,https://academic.oup.com/joc/article/47/2/3/4160282,"20 Years of Television in Israel: Are There Long-run Effects on Values, Social Connectedness, and Cultural Practices?",Journal of Communication,2006-02-07,Hadassah Haas,3.0,2.0,"1 Departments of Sociology, Communication, the Guttman Institute of Applied Social Research, Hebrew University of Jerusalem, Israel"
10.1111/j.1460-2466.1997.tb02703.x,https://academic.oup.com/joc/article/47/2/3/4160282,"20 Years of Television in Israel: Are There Long-run Effects on Values, Social Connectedness, and Cultural Practices?",Journal of Communication,2006-02-07,Michael Gurevitch,3.0,3.0,"2 College of Journalism, University of Maryland, USA"
10.1111/j.1460-2466.1997.tb02704.x,https://academic.oup.com/joc/article/47/2/21/4160291,Children's Creative Imagination in Response to Radio and Television Stories,Journal of Communication,2006-02-07,Patti M. Valkenburg,2.0,1.0,"1 University of Amsterdam, the Netherlands"
10.1111/j.1460-2466.1997.tb02704.x,https://academic.oup.com/joc/article/47/2/21/4160291,Children's Creative Imagination in Response to Radio and Television Stories,Journal of Communication,2006-02-07,Johannes W. J. Beentjes,2.0,2.0,"2 University of Nijmegen, The Netherlands"
10.1111/j.1460-2466.1997.tb02705.x,https://academic.oup.com/joc/article/47/2/39/4160294,"American Occupation Control over Broadcasting in Japan, 1945–1952",Journal of Communication,2006-02-07,Catherine A. Luther,2.0,1.0,"1 School of Journalism and Mass Communication, University of Minnesota, USA"
10.1111/j.1460-2466.1997.tb02705.x,https://academic.oup.com/joc/article/47/2/39/4160294,"American Occupation Control over Broadcasting in Japan, 1945–1952",Journal of Communication,2006-02-07,Douglas A. Boyd,2.0,2.0,"2 College of Communications and Information Studies, University of Kentucky, USA"
10.1111/j.1460-2466.1997.tb02706.x,https://academic.oup.com/joc/article/47/2/60/4160305,Consequences of Third-Person Perception in Support of Press Restrictions in the O. J. Simpson Trial,Journal of Communication,2006-02-07,Michael B. Salwen,2.0,1.0,"1 School of Communication, University of Miami, Coral Gables, FL, USA"
10.1111/j.1460-2466.1997.tb02706.x,https://academic.oup.com/joc/article/47/2/60/4160305,Consequences of Third-Person Perception in Support of Press Restrictions in the O. J. Simpson Trial,Journal of Communication,2006-02-07,Paul D. Driscoll,2.0,2.0,"1 School of Communication, University of Miami, Coral Gables, FL, USA"
10.1111/j.1460-2466.1997.tb02707.x,https://academic.oup.com/joc/article/47/2/79/4160319,New Reporting and the Ideological Presumption,Journal of Communication,2006-02-07,Matthew Kieran,1.0,1.0,"1 Department of Philosophy, University of Leeds, Leeds, UK"
10.1111/j.1460-2466.1997.tb02708.x,https://academic.oup.com/joc/article/47/2/97/4160056,Determinants of National Media Attention,Journal of Communication,2006-02-07,John Havick,1.0,1.0,"1 School of Public Policy, Georgia Institute of Technology, USA"
10.1111/j.1460-2466.1997.tb02709.x,https://academic.oup.com/joc/article/47/2/112/4160334,Contrasting Attributes of Preventive Health Innovations,Journal of Communication,2006-02-07,Marcy Meyer,3.0,1.0,"2 Ball State University, USA"
10.1111/j.1460-2466.1997.tb02709.x,https://academic.oup.com/joc/article/47/2/112/4160334,Contrasting Attributes of Preventive Health Innovations,Journal of Communication,2006-02-07,J. David Johnson,3.0,2.0,"1 Michigan State University, USA"
10.1111/j.1460-2466.1997.tb02709.x,https://academic.oup.com/joc/article/47/2/112/4160334,Contrasting Attributes of Preventive Health Innovations,Journal of Communication,2006-02-07,Caroline Ethington,3.0,3.0,"1 Michigan State University, USA"
10.1111/j.1460-2466.1997.tb02710.x,https://academic.oup.com/joc/article/47/2/134/4160342,On Recorded Sound,Journal of Communication,2006-02-07,Jonathan David Tankel,1.0,1.0,"1 Indiana-Purdue, Fort Wayne"
10.1111/j.1460-2466.1997.tb02711.x,https://academic.oup.com/joc/article/47/2/140/4160346,Mass Media and Religion,Journal of Communication,2006-02-07,Peter Simonson,1.0,1.0,1 Allegheny College
10.1111/j.1460-2466.1997.tb02712.x,https://academic.oup.com/joc/article/47/2/144/4160347,Transformation in the Press-Political-Public Relationship: Presidential Campaigning and Political Imagery,Journal of Communication,2006-02-07,Lawrence J. Mullen,1.0,1.0,"1 University of Nevada, Las Vegas, USA"
10.1111/j.1460-2466.1997.tb02713.x,https://academic.oup.com/joc/article/47/2/152/4160348,Book Reviews,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02689.x,https://academic.oup.com/joc/article/47/1/3/4160268,Only the beginning,Journal of Communication,2006-02-07,Alan Rubin,1.0,1.0,"1 Kent State University, USA"
10.1111/j.1460-2466.1997.tb02690.x,https://academic.oup.com/joc/article/47/1/4/4160271,Hate Speech and Its Harms: A Communication Theory Perspective,Journal of Communication,2006-02-07,Clay Calvert,1.0,1.0,"1 Pennsylvania University, USA"
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Stephen D. Perry,6.0,1.0,1 Stillman College
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Stefan A. Jenzowsky,6.0,2.0,"2 Ludwig-Maximilians-Universität, München, Germany"
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Cynthia M. King,6.0,3.0,"3 California State University, Fullerton, CA, USA"
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Huiuk Yi,6.0,4.0,4 Yeungnam University
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Joe Bob Hester,6.0,5.0,"5 Southwest Texas State University, TX, USA"
10.1111/j.1460-2466.1997.tb02691.x,https://academic.oup.com/joc/article/47/1/20/4160276,Using Humorous Programs as a Vehicle for Humorous Commercials,Journal of Communication,2006-02-07,Jeanne Gartenschlaeger,6.0,6.0,"6 University of Alabama, USA"
10.1111/j.1460-2466.1997.tb02692.x,https://academic.oup.com/joc/article/47/1/40/4160279,The Relationship Between Media Consumption and Eating Disorders,Journal of Communication,2006-02-07,Kristen Harrison,2.0,1.0,"1 University of Wisconsin-Madison, USA"
10.1111/j.1460-2466.1997.tb02692.x,https://academic.oup.com/joc/article/47/1/40/4160279,The Relationship Between Media Consumption and Eating Disorders,Journal of Communication,2006-02-07,Joanne Cantor,2.0,2.0,"1 University of Wisconsin-Madison, USA"
10.1111/j.1460-2466.1997.tb02693.x,https://academic.oup.com/joc/article/47/1/68/4160290,Does Hollywood Hate Business or Money?,Journal of Communication,2006-02-07,S. Robert Lichter,3.0,1.0,1 Center for Media and Public Affairs
10.1111/j.1460-2466.1997.tb02693.x,https://academic.oup.com/joc/article/47/1/68/4160290,Does Hollywood Hate Business or Money?,Journal of Communication,2006-02-07,Linda S. Lichter,3.0,2.0,1 Center for Media and Public Affairs
10.1111/j.1460-2466.1997.tb02693.x,https://academic.oup.com/joc/article/47/1/68/4160290,Does Hollywood Hate Business or Money?,Journal of Communication,2006-02-07,Amundson Amundson,3.0,3.0,1 Center for Media and Public Affairs
10.1111/j.1460-2466.1997.tb02694.x,https://academic.oup.com/joc/article/47/1/85/4160295,"Patriarchy, Mediated Desire, and Chinese Magazine Fiction",Journal of Communication,2006-02-07,Charlotte Kwok Glasser,1.0,1.0,"1 University of Minnesota, Twin Cities, USA"
10.1111/j.1460-2466.1997.tb02695.x,https://academic.oup.com/joc/article/47/1/109/4160310,Finding a Cure for Communication,Journal of Communication,2006-02-07,Charles R. Berger,1.0,1.0,"1 University of California, Davis, CA, USA"
10.1111/j.1460-2466.1997.tb02696.x,https://academic.oup.com/joc/article/47/1/118/4160312,Editor's Note,Journal of Communication,2006-02-07,Eric W. Rothenbuhler,1.0,1.0,
10.1111/j.1460-2466.1997.tb02697.x,https://academic.oup.com/joc/article/47/1/120/4160053,Paradise Lost: The Privatization Of Scandinavian Broadcasting,Journal of Communication,2006-02-07,Trine Syvertsen,1.0,1.0,"1 University of Oslo, Norway"
10.1111/j.1460-2466.1997.tb02698.x,https://academic.oup.com/joc/article/47/1/128/4160313,Language and the Crisis of Legal Interpretation,Journal of Communication,2006-02-07,Thomas Streeter,1.0,1.0,"1 University of Vermont, USA"
10.1111/j.1460-2466.1997.tb02699.x,https://academic.oup.com/joc/article/47/1/136/4160315,"Telecommunications, Cities, and Geographic and Social Space",Journal of Communication,2006-02-07,Stephen D. McDowell,1.0,1.0,"1 Florida State University, USA"
10.1111/j.1460-2466.1997.tb02700.x,https://academic.oup.com/joc/article/47/1/144/4160316,Book Reviews,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02701.x,https://academic.oup.com/joc/article/47/1/188/4160318,Editorial Consultants Acknowledged,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1997.tb02702.x,https://academic.oup.com/joc/article/47/1/192/4160320,Editorial Guidelines,Journal of Communication,2006-02-07,,,,
10.1111/j.1460-2466.1996.tb01499.x,https://academic.oup.com/joc/article/46/4/3/4160256,Editor's Note,Journal of Communication,2006-02-07,Mark R. Levy,1.0,1.0,
10.1111/j.1460-2466.1996.tb01500.x,https://academic.oup.com/joc/article/46/4/4/4160258,Dynamic Social Impact Theory and the Study of Human Communication,Journal of Communication,2006-02-07,Edward L. Fink,1.0,1.0,"1 Edward Fink is professor of speech communication, affiliate professor of sociology, affiliate professor of psychology, and distinguished scholar-teacher at the University of Maryland at College Park, and associate editor of the journal."
10.1111/j.1460-2466.1996.tb01501.x,https://academic.oup.com/joc/article/46/4/13/4160264,Dynamic Social Impact: The Creation of Culture by Communication,Journal of Communication,2006-02-07,Bibb Latané,1.0,1.0,1 Bibb Latané is a professor of psychology at Florida Atlantic University.
10.1111/j.1460-2466.1996.tb01502.x,https://academic.oup.com/joc/article/46/4/26/4160265,The Intersubjective Geometry of Social Space,Journal of Communication,2006-02-07,Bibb Latané,2.0,1.0,1 Bibb Latané is a professor of psychology at Florida Atlantic University.
10.1111/j.1460-2466.1996.tb01502.x,https://academic.oup.com/joc/article/46/4/26/4160265,The Intersubjective Geometry of Social Space,Journal of Communication,2006-02-07,James H. Liu,2.0,2.0,"2 James H. Liu is an assistant professor of psychology at Victoria University of Wellington, New Zealand."
10.1111/j.1460-2466.1996.tb01503.x,https://academic.oup.com/joc/article/46/4/35/4160266,Experimental Evidence for Dynamic Social Impact: The Emergence of Subcultures in Electronic Groups,Journal of Communication,2006-02-07,Bibb Latané,2.0,1.0,1 Bibb Latané is a professor of psychology at Florida Atlantic University
10.1111/j.1460-2466.1996.tb01503.x,https://academic.oup.com/joc/article/46/4/35/4160266,Experimental Evidence for Dynamic Social Impact: The Emergence of Subcultures in Electronic Groups,Journal of Communication,2006-02-07,Martin J. Bourgeois,2.0,2.0,2 Martin J. Bourgeois is an assistant professor of psychology at the University of Rochester.
10.1111/j.1460-2466.1996.tb01504.x,https://academic.oup.com/joc/article/46/4/48/4160267,A Cognitive-Social Theory of Public Opinion: Dynamic Social Impact and Cognitive Structure,Journal of Communication,2006-02-07,Howard Lavine,2.0,1.0,1 Howard Lavine is assistant professor of psychology at Northern Illinois University
10.1111/j.1460-2466.1996.tb01504.x,https://academic.oup.com/joc/article/46/4/48/4160267,A Cognitive-Social Theory of Public Opinion: Dynamic Social Impact and Cognitive Structure,Journal of Communication,2006-02-07,Bibb Latané,2.0,2.0,2 Bibb Lataná is a professor of psychology at Florida Atlantic University.
10.1111/j.1460-2466.1996.tb01505.x,https://academic.oup.com/joc/article/46/4/57/4160269,Social Representations as Dynamic Social Impact,Journal of Communication,2006-02-07,Pascal Huguet,2.0,1.0,"1 Pascal Huguet is a CNRS Chargé de Recherche for the Life Sciences at Universite Blaise Pascal in Clermont-Ferrand, France"
10.1111/j.1460-2466.1996.tb01505.x,https://academic.oup.com/joc/article/46/4/57/4160269,Social Representations as Dynamic Social Impact,Journal of Communication,2006-02-07,Bibb Latané,2.0,2.0,2 Bibb Latané is a professor of psychology at Florida Atlantic University.
10.1111/j.1460-2466.1996.tb01506.x,https://academic.oup.com/joc/article/46/4/64/4160272,Dynamic Social Impact and the Evolution of Social Representations: A Natural History of Stereotypes,Journal of Communication,2006-02-07,Mark Schaller,2.0,1.0,1 Mark Schaller is an assistant professor of psychology at the University of British Columbia
10.1111/j.1460-2466.1996.tb01506.x,https://academic.oup.com/joc/article/46/4/64/4160272,Dynamic Social Impact and the Evolution of Social Representations: A Natural History of Stereotypes,Journal of Communication,2006-02-07,Bibb Latané,2.0,2.0,2 Bibb Latané is a professor of psychology at Florida Atlantic University.
10.1111/j.1460-2466.1996.tb01507.x,https://academic.oup.com/joc/article/46/4/78/4160281,Winners of the First 1960 Televised Presidential Debate Between Kennedy and Nixon,Journal of Communication,2006-02-07,Sidney Kraus,1.0,1.0,1 Sidney Kraus is a professor in the Department of Communication at Cleveland State University.
10.1111/j.1460-2466.1996.tb01508.x,https://academic.oup.com/joc/article/46/4/97/4160054,Media Coverage of Political Issues and the Framing of Personal Concerns,Journal of Communication,2006-02-07,Sharon Hartin Iorio,2.0,1.0,1 Sharon H. Iorio and Susan S. Human are associate professors in the Elliott School of Communication at Wichita State University.
